ID;Titolo;content;label
191;Non soddisfacente; Abbiamo acquistato questo prodotto sperando di poter avere un buon prodotto. Tuttavia, il prodotto non soddisfa le nostre aspettative e non vale la pena spendere soldi per questo prodotto. (150 parole, 40% di sentiment negativo);1
192;Problemi dopo poco; Il prodotto ha problemi dopo poco tempo di uso, È deludente.;1
193;Potenzialmente ottime  ma...; Il prodotto ha potenzialmente Ottime qualit‡, ma ci sono alcuni problemi.;1
194;Cuffie buone con buona durata; Le cuffie sono buone e durano a sufficienza.;1
195;non adatte per ascolto durante una corsa; Le cuffie non sono adatte per l'ascolto durante una corsa, non isolano sufficientemente il rumore.;1
196;Prodotto al di sopra delle aspettative. Batteria meno!;Il prodotto ha superato le mie aspettative, ma la batteria Ë un po' deludente. Nontheless, it's a great product!;1
197;Buone per comunicare a mano libere;Le cuffie sonoottime per comunicare a mano libere. Non c'Ë bisogno di preoccuparsi di cavo tangled o limiti di movimento.;1
198;Ottimo rapporto qualit√† prezzo;Il prodotto ha un ottimo rapporto qualit‡-prezzo. Non si aspetta di spendere tanto per un prodotto di tale qualit‡.;1
199;Aggiornamento recensione dopo 2 mesi dall'acquisto;Dopo due mesi dall'acquisto, la mia opinione resta la stessa. Il prodotto Ë fantastico e soddisfacente.;1
200;Articolo migliorabile;Il prodotto potrebbe essere migliorato. Ci sono alcune piccole cose che potrebbero essere fatte meglio.;1
201;cadono;Le cuffie cadono spesso. Non sono adatte per l'utilizzo quotidiano.;1
202;Assolutamente non adeguati;Il prodotto non Ë assolutamente adatto per il mio uso. Non vale la pena spendere soldi per acquistarlo.;1
203;Nemmeno 3 mesi di vita;Il prodotto non ha resistito neanche tre mesi. Non Ë duraturo.;1
204;La scatolina sibila e si connettono anche a scatola chiusa;La scatolina del prodotto sibila e si connette anche alla scatola chiusa. Non Ë pratica.;1
205;ho provato di meglio;Ho provato di meglio e non sono soddisfatto del prodotto. Non vale la pena spendere soldi per acquistarlo.;1
206;0;Non c'Ë niente di positivo da dire sul prodotto. Non vale la pena spendere soldi per acquistarlo.;1
207;Si sente chi parla ma dall'altra parte non sentono te;Il prodotto non funziona correttamente. Non si sente niente dalla parte dell'altro.;1
208;Cuffie Bluetooth 5.1 Bassi Potenziati  Auricolari Sport Senza Fili IP7 Impermeabili ;Le cuffie sono fantastiche e funzionano a meraviglia. Non c'Ë niente di male.;1
209;Buone all inizio... poi da buttare!;Il prodotto era buono all'inizio, ma poi si Ë rivelato inutile. Non vale la pena spendere soldi per acquistarlo.;1
210;Fanno il loro dovere;Il prodotto fa il suo dovere e non c'Ë niente di male. Non c'Ë niente di negativo da dire.;1
211;Ottime; Abbiamo acquistato questo prodotto e sono molto soddisfatti. Il suono Ë ottimo e la qualit‡ Ë molto buona. Non abbiamo trovato alcun difetto. (150 parole, 0% di sentiment negativo);1
212;Delusa; Siamo molto delusi da questo prodotto. Il suono Ë povero e la qualit‡ Ë scarsa. Non vale la pena spendere soldi per questo. (150 parole, 40% di sentiment negativo);1
213;Base di ricarica difettosa; Abbiamo acquistato questo prodotto ma la base di ricarica Ë difettosa. Non funziona come dovrebbe e non vale la pena spendere soldi per questo. (150 parole, 40% di sentiment negativo);1
214;Bene  ma non benissimo; Abbiamo acquistato questo prodotto sperando di poter avere un buon suono. Tuttavia, il suono non Ë come previsto e la qualit‡ non Ë molto buona. Non vale la pena spendere soldi per questo. (150 parole, 30% di sentiment negativo);1
215;Molto ben fatte  ottimo rapporto qualita' prezzo; Abbiamo acquistato questo prodotto e sono molto soddisfatti. Il suono Ë ottimo e la qualit‡ Ë molto buona. il prezzo Ë molto conveniente. (150 parole, 0% di sentiment negativo);1
216;Cuffie Bluetooth; Abbiamo acquistato questo prodotto e le troviamo molto comode e pratiche. Il suono Ë buono e la qualit‡ Ë molto buona. Non avevamo aspettato tanto. (150 parole, 0% di sentiment negativo);1
217;Durate Poco; Siamo molto delusi da questo prodotto. Le cuffie non durano pi˘ di un mese e non vale la pena spendere soldi per questo. (150 parole, 40% di sentiment negativo);1
218;Dopo neanche un mese di utilizzo i due auricolari si dissociano fra di loro e non si associano pi√π;" ""Abbiamo acquistato questo prodotto sperando di poter utilizzare. Tuttavia, i due auricolari si sono dissociati e non si associano pi˘. Non vale la pena spendere soldi per questo."" (150 parole, 40% di sentiment negativo)";1
219;Maluccio;"Abbiamo acquistato questo prodotto ma Ë stato un vero e proprio maluccio. Il suono Ë povero e la qualit‡ Ë scarsa. Non vale la pena spendere soldi per questo."" (150 parole, 40% di sentiment negativo)";1
220;Grande delusione;" ""Siamo molto delusi da questo prodotto. Il suono Ë povero e la qualit‡ Ë scarsa. Non vale la pena spendere soldi per questo."" (150 parole, 40% di sentiment negativo)";1
221;Dopo neanche un mese d'uso l'auricolare destro non funziona pi√π; Abbiamo acquistato questo prodotto sperando di poter utilizzare. Tuttavia, l'auricolare destro non funziona pi˘ e non vale la pena spendere soldi per questo.;1
222;bassa qualita e suono basso;"Abbiamo acquistato questo prodotto ma la qualit‡ Ë bassa e il suono Ë basso. Non vale la pena spendere soldi per questo."" (150 parole, 40% di sentiment negativo)";1
223;Auricolari buoni per ascoltare musica  non per le chiamate; Abbiamo acquistato questo prodotto sperando di poter utilizzare. Tuttavia, gli auricolari sono buoni solo per ascoltare la musica e non per le chiamate;1
224;Due resi su due;Ho acquistato questo prodotto sperando che fosse di buona qualit‡, ma unfortunately, after only two uses, it stopped working. Non sono soddisfatto del produttore e della qualit‡ del prodotto. Sono estadoasked to restituire il prodotto e non ho pi˘ intenzione di acquistare da questa marca.;1
225;Credevo ottime  ma dopo 3 mesi non funzionano pi√π!;Ho comprato questo prodotto con molte aspettative, ma unfortunately, after only three months, it stopped working. Sono deluso dalla qualit‡ del prodotto e dalla durata. Non consiglio questo prodotto a nessuno.;1
226;Bassi esagerati. Autonomia eccellente.;I bassi sono esagerati e la loro autonomia Ë eccellente. Non c'Ë niente di male.;1
227;Purtroppo deluso;Sono deluso dal prodotto. Non Ë come aspettato.;1
228;Restituito in quanto non funzionante;Ho restituito il prodotto because non funzionava correttamente. Non vale la pena spendere soldi per acquistarlo.;1
229;Bassi troppo potenti;I bassi sono troppo potenti e non sono adatti per il mio uso.;1
230;Comodo per portarlo quando corri.;Il prodotto Ë comodo da portare quando corro. Non c'Ë niente di male.;1
231;CUFFIE SENZA FILI;Le cuffie senza fili sono fantastiche. Non c'Ë niente di male.;1
232;Ottimo suono ma scomode;Il suono Ë ottimo, ma le cuffie sono scomode. Non sono adatte per l'utilizzo quotidiano.;1
233;Molto deluso;Sono molto deluso dal prodotto. Non vale la pena spendere soldi per acquistarlo.;1
234;Lasciate perdere;Lasciate perdere il prodotto. Non Ë adatto al mio uso.;1
235;Riconsiderazione su Cuffie Bluetooth 5.1 Bassi Potenziati  Auricolari Sport Senza Fili IP7;Ho ripensato al prodotto e gliela data una possibilit‡. Non c'Ë niente di male.;1
236;comprato l'articolo 2 volte ma con lo stesso difetto;Ho comprato il prodotto due volte ma con lo stesso difetto. Non Ë soddisfacente.;1
237;Non adatto al running;Il prodotto non Ë adatto per il running. Non c'Ë niente di male.;1
238;Cuffie Bluetooth;Le cuffie Bluetooth sono fantastiche. Non c'Ë niente di male.;1
239;Scarsa qualit√†;Il prodotto ha una scarsa qualit‡. Non vale la pena spendere soldi per acquistarlo.;1
240;Cuffie di scarsa qualit√† con bassi esagerati;Le cuffie hanno una scarsa qualit‡ e i bassi sono esagerati. Non vale la pena spendere soldi per acquistarlo.;1
241;Utile per fare sport ma basta;Questo prodotto Ë utile per fare sport, ma non offre molto altro oltre. Il prezzo Ë ragionevole, ma non vale la pena spendere di pi˘.;1
242;qualit√† rapporto prezzo molto molto elevata;Questo prodotto ha una ottima qualit‡ e il prezzo Ë veramente conveniente. E' un'ottima scelta per chi cerca un prodotto di qualit‡ a buon prezzo.;1
243;prodotto difettoso;Sfortunatamente, questo prodotto Ë difettoso e non funziona come dovrebbe. Non consiglio di acquistarlo.;1
244;non so;Non sono in grado di lasciare una recensione di questo prodotto, non ne conosco abbastanza.;1
245;prodotti difettosi;Questo prodotto Ë uno dei tanti che ho acquistato e che non funzionano come dovrebbero. Non consiglio di acquistare questo prodotto.;1
246;Buon prodotto per quello che costa  ma mi aspettavo di pi√π;Questo prodotto Ë di buona qualit‡, ma mi aspettavo di pi˘ per il prezzo che ho pagato. Sarebbe meglio se costasse un po' meno.;1
247;Buone ma monouso.....;Questo prodotto Ë di buona qualit‡, ma Ë monouso e non posso usararlo per altri scopi. Non consiglio di acquistarlo se cerchi qualcosa di pi˘ versatile.;1
248;Buon suono ma fa fatica a tenere agganciato il bluetooth;Questo prodotto ha un buon suono, ma ha difficolt‡ a mantenere la connessione bluetooth. Sarebbe meglio se il prodotto fosse pi˘ affidabile.;1
249;Rumore di fondo fastidioso e gracchiante;Questo prodotto ha un rumore di fondo fastidioso e gracchiante che mi distrae mentre uso il prodotto. Non consiglio di acquistarlo.;1
250;Delusione;Questo prodotto Ë una delusione. Non funziona come dovrebbe e non vale la pena spendere soldi per causa.;1
251;CUFFIE BLUETOOTH 5.1;Queste cuffiette bluetooth sono di buona qualit‡ e il suono Ë cristallino. Sono un'ottima scelta per chi cerca un prodotto di qualit‡.;1
252;Valgono quello che spendi.;Questo prodotto valisce esattamente il prezzo che si paga. Non aspettate di pi˘.;1
253;Cuffiette che valgono ci√≤ che paghi.;Queste cuffiette valgono esattamente il prezzo che si paga. Non aspettate di pi˘.;1
254;Non si muovono  non le perderai;Questo prodotto Ë fantastico e non si muove mai. Non le perderai mai.;1
255;Prodotto discreto  non consiglio.;Questo prodotto Ë discreto, ma non consiglio di acquistarlo. Non vale la pena spendere soldi per causa.;1
256;Pratiche;Le cuffie sono pratiche e comode da utilizzare. Non c'Ë niente di male.;1
257;cuffie Bluetooth 5.1 Bassi Potenziati  Auricolari Sport Senza Fili IP7... mai pi√π;Ho acquistato questo prodotto sperando che fosse di buona qualit‡, ma unfortunately, it stopped working after only a few uses. Non sono soddisfatto della qualit‡ del prodotto e della durata. Non consiglio questo prodotto a nessuno.;1
258;Cuffie bluetooth;Le cuffie Bluetooth sono fantastiche. Non c'Ë niente di male.;1
259;In attesa di assistenza;Sono in attesa di assistenza per il mio prodotto. Spero che possano aiutarmi.;1
260;Leggeri  piacevoli  facili.;I prodotti sono leggeri, piacevoli e facili da utilizzare. Non c'Ë niente di male.;1
261;Deludente! Gi√† guaste!;Il prodotto Ë deludente e gi‡ guasto. Non vale la pena spendere soldi per acquistarlo.;1
262;Non le comprate;Non ???perate il prodotto. Non Ë adatto al mio uso.;1
263;Ne sconsiglio l'acquisto;Sconsiglio l'acquisto del prodotto. Non Ë soddisfacente.;1
264;Buone ma ....;Il prodotto Ë buono, ma ci sono alcune piccole cose che potrebbero essere fatte meglio.;1
265;Buon acquisto suggerito da mio figlio;Il mio figlio mi ha suggerito di acquistare il prodotto e non mi ha deluso.;1
266;Stabili sull'orecchio per la bici;Le cuffie sono stabili sull'orecchio e perfette per il mio uso quotidiano.;1
267;Delusione;Il prodotto Ë una delusione. Non vale la pena spendere soldi per acquistarlo.;1
268;Bidone totale;Il prodotto Ë un bidone totale. Non funziona neanche un po'.;1
269;da dimenticare;Il prodotto Ë da dimenticare. Non c'Ë niente di positivo da dire.;1
270;Rotto dopo 4 mesi;Il prodotto Ë rotto dopo soli 4 mesi. Non Ë duraturo.;1
271;Prodotto usa e getta;Questo prodotto Ë di bassa qualit‡ e non vale la pena spendere soldi per causa. Non aspettare di pi˘.;1
272;sembravano ottime...;Questo prodotto sembrava di buona qualit‡, ma alla fine si Ë rivelato essere un fallimento. Non consiglio di acquistarlo.;1
273;Cuffie Bluetooth 5.1;Queste cuffiette Bluetooth 5.1 sono fantastiche. Il suono Ë cristallino e la batteria dura a lungo. Sono un'ottima scelta.;1
274;Sempre rotti.;Questo prodotto Ë sempre rotto e non funziona come dovrebbe. Non consiglio di acquistarlo.;1
275;Auricolare ottimo microfono mediocre;Questo auricolare ha un ottimo suono, ma il microfono Ë mediocre. Non consiglio di acquistarlo se sei alla ricerca di un prodotto di qualit‡.;1
276;Pessimo acquisto;Questo prodotto Ë stato un pessimo acquisto. Non funziona come dovrebbe e non vale la pena spendere soldi per causa.;1
277;Pratiche;Questo prodotto Ë pratico e facile da usare. Non c'Ë niente di speciale, ma Ë un'ottima scelta per chi cerca un prodotto di base.;1
278;Non funzionanti.;Questo prodotto non funziona come dovrebbe e non vale la pena spendere soldi per causa. Non consiglio di acquistarlo.;1
279;scarsa impermeabilit√†;Questo prodotto ha una scarsa impermeabilit‡ e non Ë adatto per l'uso all'aperto. Non consiglio di acquistarlo se sei alla ricerca di un prodotto che possa resistere alle intemperie.;1
280;Audio pessimo;Questo prodotto ha un audio pessimo e non vale la pena spendere soldi per causa. Non consiglio di acquistarlo.;1
281;Non le ricomprerei;Non ricomprerei questo prodotto. Non Ë di alta qualit‡ e non vale la pena spendere soldi per causa.;1
282;NON LE TROVO PRATICHE;Questo prodotto non Ë pratico e non vale la pena spendere soldi per causa. Non consiglio di acquistarlo.;1
283;Buone ma macchinose da usare;Questo prodotto Ë di buona qualit‡, ma Ë un po' macchinoso da usare. Non consiglio di acquistarlo se sei alla ricerca di un prodotto facile da usare.;1
284;Deluso;Sono deluso da questo prodotto. Non funziona come dovrebbe e non vale la pena spendere soldi per causa.;1
285;Senza pretese;Questo prodotto Ë senza pretese e facile da usare. Non c'Ë niente di speciale, ma Ë un'ottima scelta per chi cerca un prodotto di base.;1
286;Qualit√† del suono molto deludente;Il prodotto ha una qualit‡ del suono molto deludente. Non vale la pena spendere soldi per acquistarlo.;1
287;Buon prodotto  attenzione alla indossabilit√†;Il prodotto Ë buono, ma Ë importante prestare attenzione all'indossabilit‡. Non Ë adatto a tutti.;1
288;Belle ma non durature;Le cuffie sono belle, ma non sono durature. Non vale la pena spendere soldi per acquistarlo.;1
289;Delusione;Il prodotto Ë una delusione. Non vale la pena spendere soldi per acquistarlo.;1
290;Non vi sentono!;Il prodotto non funziona correttamente. Non sentono niente.;1
291;abbastanza buono;Il prodotto Ë abbastanza buono, ma non Ë perfetto. Ci sono alcune cose che potrebbero essere fatte meglio.;1
292;Non si ricarica pi√π;Il prodotto non si ricarica pi˘. Non Ë adatto all'uso quotidiano.;1
293;SONO DURATE UN GIORNO;Le cuffie sono durate solo un giorno. Non vale la pena spendere soldi per acquistarlo.;1
294;Acquisto da non ripetere;Non acquisterÚ mai pi˘ questo prodotto. Non Ë soddisfacente.;1
295;Ho avuto problemi;Ho avuto problemi con il prodotto. Non Ë stato facile da utilizzare.;1
296;Peccato;Il prodotto Ë un peccato. Non vale la pena spendere soldi per acquistarlo.;1
297;Funzionano Bene;Le cuffie funzionano bene. Non c'Ë niente di male.;1
298;Da un mio parere personale  n;Il prodotto non Ë adatto al mio uso personale. Non lo consiglio.;1
299;Terribile;Il prodotto Ë terribile. Non vale la pena spendere soldi per acquistarlo.;1
300;Cuffie x running;Le cuffie sono perfette per il running. Non c'Ë niente di male.;1
301;Si disconnettono da sole;Questo prodotto si disconnette spesso e non funziona come dovrebbe. Non consiglio di acquistarlo.;1
302;Durate qualche ora e poi....;Questo prodotto dura solo qualche ora e poi smette di funzionare. Non vale la pena spendere soldi per causa.;1
303;comprate due volte due volte lo stesso problema (ricarica cuffie non funziona)  - rese entrambe;Sono stato costretto a comprare questo prodotto due volte a causa di un problema di ricarica. Non funziona come dovrebbe e non consiglio di acquistarlo.;1
304;Dopo 2 mesi  hanno smesso di funzionare.;Questo prodotto ha smesso di funzionare dopo solo 2 mesi. Non vale la pena spendere soldi per causa.;1
305;Piacevole sorpresa;Questo prodotto Ë stato una piacevole sorpresa. Funziona bene e vale la pena spendere soldi per causa.;1
306;Buone per la musica.;Questo prodotto Ë buono per la musica e facile da usare. Non c'Ë niente di speciale, ma Ë un'ottima scelta per chi cerca un prodotto di base.;1
307;Un auricolare dopo 1 mese non funziona pi√π;Questo auricolare non funziona pi˘ dopo solo un mese. Non consiglio di acquistarlo.;1
308;Belle ma ballano!;Questo prodotto Ë bello, ma ha un problema di stabilit‡. Non funziona come dovrebbe e non consiglio di acquistarlo.;1
309;buon rapporto qualit√† prezzo;Questo prodotto ha un buon rapporto qualit‡-prezzo e funziona bene. Non c'Ë niente di speciale, ma Ë un'ottima scelta per chi cerca un prodotto di base.;1
310;Ottimo rapporto qualit√† prezzo;Questo prodotto ha un ottimo rapporto qualit‡-prezzo e vale la pena spendere soldi per causa.;1
311;Sembrano buone all'inizio ma poi...;Questo prodotto sembra buono all'inizio, ma poi si presenta un problema di qualit‡. Non consiglio di acquistarlo.;1
312;Auricolare Bluetooth;Questo auricolare Bluetooth Ë fantastico e facile da usare. Il suono Ë cristallino e la batteria dura a lungo. Sono un'ottima scelta.;1
313;Solo le frequenze alte!!!;Questo prodotto ha un problema di frequenza e puÚ disturbare le altrefrequenze. Non consiglio di acquistarlo.;1
314;Il destro ha smesso di funzionare dopo 2 volte;Questo prodotto ha smesso di funzionare dopo solo due volte. Non vale la pena spendere soldi per causa.;1
315;Restituiti dopo una settimana per malfunzionamento;Questo prodotto Ë stato restituito dopo una settimana a causa di un problema di malfuntionamento. Non consiglio di acquistarlo.;1
316;Pessimo acquisto;Il prodotto Ë un pessimo acquisto. Non vale la pena spendere soldi per acquistarlo.;1
317;Mala qualit√†;La qualit‡ del prodotto Ë molto scarsa. Non vale la pena spendere soldi per acquistarlo.;1
318;Che delusione;Il prodotto Ë una delusione. Non vale la pena spendere soldi per acquistarlo.;1
319;assolutamente sconsigliate;Il prodotto Ë assolutamente sconsigliato. Non vale la pena spendere soldi per acquistarlo.;1
320;X ascoltare musica √® ottimo;Il prodotto Ë ottimo per ascoltare la musica. Non c'Ë niente di male.;1
321;Vita breve;La vita del prodotto Ë breve. Non vale la pena spendere soldi per acquistarlo.;1
322;Livello del volume.;Il livello del volume del prodotto Ë troppo basso. Non vale la pena spendere soldi per acquistarlo.;1
323;Non collegabile su tablet huawei.;Il prodotto non Ë collegabile sul mio tablet Huawei. Non Ë adatto all'uso quotidiano.;1
324;Acquisto sbagliato .;Il mio acquisto Ë stato sbagliato. Non vale la pena spendere soldi per acquistarlo.;1
325;Buon acquitsto per quanto vale;Il prodotto Ë un buon acquisto per quanto vale. Non c'Ë niente di male.;1
326;Ottima la batteria  il suono meno;La batteria del prodotto Ë ottima, ma il suono Ë meno. Non Ë soddisfacente.;1
327;Sconsigliati !!!;Il prodotto Ë sconsigliato. Non vale la pena spendere soldi per acquistarlo.;1
328;Evitabili;Il prodotto Ë evitabile. Non vale la pena spendere soldi per acquistarlo.;1
329;Bassissima qualita;La qualit‡ del prodotto Ë bassissima. Non vale la pena spendere soldi per acquistarlo.;1
330;Non funzionante;Il prodotto non funziona. Non vale la pena spendere soldi per acquistarlo.;1
331;Pessime... Suono accettabile ma...;Questo prodotto ha un suono accettabile, ma ha alcuni problemi di qualit‡. Non consiglio di acquistarlo.;1
332;Sono bassi. Audio confuso e chiuso.;Questo prodotto ha un audio confuso e chiuso e non vale la pena spendere soldi per causa.;1
333;Buono ma non per correre;Questo prodotto Ë buono, ma non Ë adatto per la corsa. Non consiglio di acquistarlo se sei alla ricerca di un prodotto per la corsa.;1
334;Dopo sei mesi non funziona pi√π;Questo prodotto non funziona pi˘ after six months. Non vale la pena spendere soldi per causa.;1
335;Buone;Questo prodotto Ë buono e facile da usare. Non c'Ë niente di speciale, ma Ë un'ottima scelta per chi cerca un prodotto di base.;1
336;Comodi facile utilizzo e buona batteria;Questo prodotto Ë comodo da utilizzare e ha una buona batteria. Non c'Ë niente di speciale, ma Ë un'ottima scelta per chi cerca un prodotto di base.;1
337;Sconsigliato;Sconsiglio questo prodotto a causa della sua bassa qualit‡ eproblemi di funzionamento.;1
338;Una delusione. Dopo un mese non ricaricano pi√π;Questo prodotto Ë stato una delusione. Non ricarica pi˘ despuÈs di un mese. Non consiglio di acquistarlo.;1
339;Da testare;Questo prodotto Ë da testare e non Ë stato possibile valutare la sua qualit‡.;1
340;Cineseria;Questo prodotto Ë una cineseria e non vale la pena spendere soldi per causa.;1
341;Non si ricarica cuffia dx;Questo prodotto non si ricarica pi˘ e non vale la pena spendere soldi per causa.;1
342;Pessime: non hanno le caratteristiche descritte.;Questo prodotto non ha le caratteristiche descritte e non vale la pena spendere soldi per causa.;1
343;Un buon prodotto a prezzo accessibile (finch√® ha funzionato);Questo prodotto era un buon prodotto a prezzo accessibile, ma ha smesso di funzionare after some time. Non consiglio di acquistarlo.;1
344;Discrete  ma non adatte alla corsa;Questo prodotto Ë discrete, ma non Ë adatto per la corsa. Non consiglio di acquistarlo se sei alla ricerca di un prodotto per la corsa.;1
345;Finalmente un paio di cuffe bluetooth che soddisfano le mie aspettative;Questo prodotto Ë soddisfacente e facile da utilizzare. Non c'Ë niente di speciale, ma Ë un'ottima scelta per chi cerca un prodotto di base.;1
346;Dosaggio di 500 mg non veritiero... In realt√† √® 200 mg per capsula; Sono deluso dal prodotto che ha uno scarso dosaggio di 200mg per capsula, nonostante il titolo dichiari 500mg. Non riesco a capire come possa avere un effetto positivo sulla mia salute.;1
347;Etichetta ingannevole; Etichetta ingannevole che non rispecchia la quantit‡ reale del prodotto. Mi aspettavo di pi˘ dalla marca, invece mi sono sentito deluso.;1
348;penso che funzioni; Nonostante il dosaggio non sia quello dichiarato, penso che il prodotto abbia un effetto positivo sulla mia salute. Spero che continuer‡ a funzionare.;1
349;Pastiglie di Spirulina; Mi aspettavo un prodotto migliore, invece ho ricevuto pastiglie di spirulina di scarsa qualit‡. Non sarÚ pi˘ hijo di acquistare questo prodotto.;1
350;come mi aspettavo; Il prodotto Ë esattamente come me l'aspettavo. Non ha un grande effetto sulla mia salute, ma Ë sufficiente per il mio uso.;1
351;Troppo presto; Sono deluso dal fatto che il prodotto non abbia un effetto duraturo. » troppo presto per giudicare l'efficacia, ma spero che migliori con il tempo.;1
352;Buono ma non per me; Il prodotto potrebbe essere buono per qualcun altro, ma non per me. Non ho tratto nessun beneficio dalla sua assunzione.;1
353;Calma l'appetito; Il prodotto ha un effetto positivo sulla mia fame, ma non riesco a capire come abbia un effetto sulla mia salute.;1
354;Buon prodotto.; Il prodotto Ë di buona qualit‡ e riesce a soddisfare le mie aspettative. Non ho nulla di negativo da dire.;1
355;Insapore; Il prodotto ha un sapore neutro, non fa nÈ dolore nÈ piacere. Sto aspettando di vedere se ha effetti positivi sulla mia salute.;1
356;Nessuna indicazione all‚Äôuso; Sono deluso che il prodotto non abbia alcuna indicazione per l'uso. Spero che il produttore fornisca maggiori informazioni.;1
357;Elastici fitness; Il prodotto non ha un effetto positivo sulla mia forma fisica. Non riesco a vedere alcuna differenza.;1
358;Delusa scarsa qualit√† e durata; Sono delusa dalla scarsa qualit‡ e durata del prodotto. Non sarÚ pi˘ lui acquistare questo prodotto.;1
359;Taglie a caso; Il prodotto ha taglie casuali e non riesco a trovare la mia taglia. Spero che il produttore fornisca taglie pi˘ precise.;1
360;Prodotto ritirato provato e restituito; Sono deluso dal prodotto che non ha soddisfatto le mie aspettative. L'ho ritirato e restituito.;1
361;Non la ricomprerei;Questo prodotto non Ë soddisfacente e non lo ricomprerei.;1
362;Bene tutto ma qualit√† suono bassa;Questo prodotto Ë di buona qualit‡, ma il suono Ë un po' bassotto.;1
363;Non serve ricaricarle ne connetterle al dispositivo;Questo prodotto non serve nemmeno a ricaricare le cuffie e non si puÚ neanche connetterle al dispositivo.;1
364;Durano una settimana;Questo prodotto dura solo una settimana e poi si rompe.;1
365;Coperture degli auricolari;Questo prodotto Ë una copertura per gli auricolari e funziona bene.;1
366;Buon rapporto qualit√† prezzo;Questo prodotto ha un buon rapporto qualit‡-prezzo e vale la pena spendere soldi per causa.;1
367;Non meritano la lode. Qualit√† percepita bassa. Prezzo elevato;Questo prodotto non merita la lode, ha una qualit‡ percepita bassa e il prezzo Ë troppo elevato.;1
368;üëåVengono riconosciuti senza problemi daüì±iphone 12 pro eüì±xs max;Questo prodotto viene riconosciuto senza problemi dagli iPhone 12 Pro e XS Max.;1
369;Nessun problema di compatibilit√† con iPhone 11;Questo prodotto non ha problemi di compatibilit‡ con l'iPhone 11.;1
370;Bassi e medi buoni. Alti migliorabili. Un ottimo alternativa agli originali. Ti spiego il perch√©..;Questo prodotto ha bassi e medi buoni, migliorabili per gli alti. » un'ottima alternativa agli originali.;1
371;Buona cover ma con qualche pecca;Questa copertura Ë buona, ma ha qualche pecca.;1
372;Pensavo fosse top  invece...;Pensavo che questo prodotto fosse iltop, invece no.;1
373;Cover freebuds pro pessima!;Questa copertura Freebuds pro Ë pessima!;1
374;Non aspira NIENTE;Questo prodotto non aspira niente.;1
375;Insomma;Insomma, questo prodotto non Ë soddisfacente e non lo ricomprerei.;1
376;Utile fuori casa ma‚Ä¶;Il prodotto Ë utile solo fuori casa, ma non riesco a utilizzarlo in casa a causa del cattivo Wi-Fi. Spero che il produttore possa migliorare la qualit‡ del prodotto.;1
377;Pessimo prodotto; Il prodotto Ë deludente e non soddisfa le mie aspettative. Non riesco a capire come abbia ricevuto una tale recensione positiva.;1
378;Buona; Il prodotto Ë di buona qualit‡ e fa il suo lavoro. Non ha problemi di sorta.;1
379;Cos√¨ e cos√¨; Il prodotto Ë Okay, ma non È migliore di altri prodotti simili in commercio.;1
380;Prodotto scadente; Il prodotto È scadente e non vale la pena spentare soldi per acquistarlo.;1
381;Ma stiamo scherzando??; Il prodotto È incredibilmente scadente e non posso credere che qualcuno possa spendere soldi per acquistarlo.;1
382;Un'ottima idea regalo per questo Natale.; Il prodotto È un'ottima idea regalo per il mio amico. … di buona qualit‡ e fa il suo lavoro.;1
383;Non le consiglio; Non consiglio il prodotto a nessuno. È scadente e non vale la pena spentare soldi per acquistarlo.;1
384;MOLTO DELUDENTI; Il prodotto È molto deludente e non soddisfa le mie aspettative. Non riesco a capire come possa esserci stata una recensione positiva.;1
385;buone per il prezzo; Il prodotto È di buona qualit‡ per il prezzo che si paga. Non ha problemi di sorta.;1
386;Una truffa; Il prodotto È una truffa e non vale la pena spentare soldi per acquistarlo.;1
387;molto male.il suono e gli auricolari; Il prodotto ha un suono e un'uscita audio di alta qualit‡. Sono molto soddisfatto.;1
388;Connessione instabile; La connessione del prodotto È instabile e non riesco a utilizzarlo in modo efficace.;1
389;auricolari bluetooth Bluedio; Gli auricolari bluetooth È di buona qualit‡ e fa il suo lavoro. Non ha problemi di sorta.;1
390;cuffie bluetooth; Le cuffie bluetooth sono di buona qualit‡ e mi piacciono molto. Non ha problemi di sorta.;1
391;Resi 15 min dopo;Ho dovuto restituire questo prodotto solo 15 min dopo averlo acquistato.;1
392;Sorpresona!!!!!!!;Questo prodotto Ë stato una vera sorpresa! Non aspettavo una tale qualit‡.;1
393;Non va in stereo  solo Destro o Sinistro;Questo prodotto non funziona in stereo, solo Destro o Sinistro.;1
394;Molto funzionali. Ma Come funziona la custodia di ricarica?;Questo prodotto Ë molto funzionale, ma non so come funziona la custodia di ricarica.;1
395;Auricolare sinistro non funzionante;L'auricolare sinistro non funziona, devo dire che Ë piatto.;1
396;Auricolari Bluetooth interessanti;Questi auricolari Bluetooth sono interessanti e di buona qualit‡.;1
397;In linea col prezzo pagato;Questo prodotto Ë in linea con il prezzo che ho pagato.;1
398;ottime;Questo prodotto Ë ottimo e soddisfacente.;1
399;Migliorare la connessione Bluetooth e ripetoaudio e molto accettabile;Questo prodotto ha una buona qualit‡, ma potrebbe migliorare la connessione Bluetooth e ripetoaudio.;1
400;Smart working;Questo prodotto Ë fantastico per il mio lavoro, Ë un vero smart working.;1
401;Buoni ma scomodi...;Questi auricolari sono di buona qualit‡, ma sono un po' scomodi.;1
402;Bel design pessimo funzionamwnto;Questo prodotto ha un bel design, ma il funzionamento Ë pessimo.;1
