ID;Titolo;content;label
1269;Buoni ma scomodi...;devo dire che il suono è discreto  la cancellazione per me è nulla  ( paragonata alle airpods pro) sono un po scomode non aderiscono bene allorecchio  facile labbinamento col telefono  la qualità soprattutto della confezione non è granché  di ottimo cè la durata della batteria e la ricarica wireless...;0
1270;Bel design pessimo funzionamwnto;co nonessione instabile ed incerta. con macbook pro difficoltà a co nonettersi anche dopo svariati reset. molto pratica la ricarica wireless. qualità audio buona sia in entrata sia in uscita. non li ricomprerei;0
1271;Sconsigliato;purtroppo mi ritrovo estremamente scontenta dall'acquisto di quest'articolo. inizialmente il prodotto sembrava anche di qualità  devo dire che la qualità del suono è buona  ma a meno di un mese dall'acquisto mi ritrovo con le cuffie che funzio o a scatti e molto spesso fa nono anche fatica a co nonettersi. richiesto il rimborso;0
1272;Comode  peccato per il suono;ho aspettato a recensire perché volevo provarle per più tempo. non mi piace il suono  sembra che va da una cuffia all'altra ogni tanto  non si sente sempre in contemporanea. inoltre pensavo di pagare meno  invece no... però sono comode  non fa nono male all'orecchio se si tengono per tanto tempo e la batteria regge bene.;0
1273;Dettagli prodotto non complete;le 2 parti che compongono la cuffietta l non combaciano perfettamente e resta una fessura che mi fa dubitare che resti impermeabile  poi non è specificato che il case si ricarica solo ed esclusivamente te con il cavetto in dotazione e non con anche altri cavetti tipo criguardo utilizzo  suono discreto sia in chiamata che musica.ancora da vedere durata batteria.;0
1274;NOn compatibile con Fiat Punto Evo;la mia nuva kuga aveva come abbaglianti delle luci alogene gialle che non erano proprio belle in quanto tutto il gruppo ottico e a luce led bianca.ho acquistato queste luci e devo dire che sono rimasto sorpreso.sono h11 ma montano anche come h9 senza nessun problema infatti entrano perfettamente e fa nono una luce molto forte e luminosa al prezzo offerto e un vero affare davvero soddisfatto;0
1275;Lampade led con ventolina di raffreddamento;i led sono molto ben fatti  il corpo della lampada é tutto alluminio con dissipazione attiva ( con ventoli a di raffreddamento) il fascio di luce é molto lineare come quello alogeno senza dare fastidio alle persone che sta nono avanti. per la durata non posso dire un granché perché li sto usando da meno di un mese ma penso che sara nono parecchio longevi nel caso faró un aggiornamento della recensione. unica pecca secondo me é il prezzo dovrebbe essere un pelino più basso per il resto tutto ottimo li consiglio;0
1276;Prodotto al di sotto delle aspettative.;li ho comprati per sfizio  per dare un tocco in piu alla mia auto e per ora sono perfetti i 6000k si vedono tutti e anche la luce fredda rispetto a quella calda ha una marcia in piu!! se volete migliorare anche di poco la vostra auto fatevi questo regalo e con 40 vi togliete uno sfizio (li valgono tutti);0
1277;Di poco conto;dovrò restituirle! fa nono una bella luce bianca ma sulla mia 508 lenticolare non mi piace il risultato in quanto non sono belle intense e sul lato sinistro sono praticamente assenti. credo sia colpa del lenticolate...forse. tuttavia voglio provare con qualcosa di più potente.ho provato altro che coprono a 360° ed è un po migliorato ma di poco poco.. il problema sono le lenticolari che ho.;0
1278;luci auto h7;non sono molto soddisfatto da queste  perchè c'è scritto che sono semplici da montare  mentre io ci ho messo un bel po non adattandosi alla mia auto. poi non so se le mie sono difettose  ma non emettono molta luce come dice nella descrizione(12000lm) perchè ho altre luci h7 e fa nono un pò più luce rispetto a queste.;0
1279;Ottimo per abbaglianti;non posso esprimere al massimo il mio giudizio  in quanto sono sate montate come abbaglianti.bellissima luce bianca e potente  ma ripeto sto parlando di abbaglianti.ho provato a sfanalare l'auto davanti per poterlo sorpassare  beh il tipo avrà preso paura  si è trovato un fascio di luce addosso bestiale... bellissimo l'effetto.per la qualità a mio avviso un pò scadente  troppa plastica. cosa che ho notato  manca l'alimentatore che solitamente si trova sulle lampade led  non so se questo possa penalizzare la sua durata o qualità.le ricomprerei ma sempre come abbaglianti  e no come anabbaglianti  ho paura che non durino troppo.;0
1280;Non bene per la mia auto;non ho avuto modo di provarli visto che sono arrivati senza un componente che serve per montare i fari  ho visionato le istruzioni e anche il video illustrativo  ma in quest ultimo sono stati utilizzati dei fari diversi dal modello che ho ordinato (h7)  in più nella descrizione del prodotto non c'è nessun acce nono al dover acquistare un ulteriore parte per poter montare i suddetti fari;0
1281;adattatori che non adattano;purtroppo non posso dare le 4/5 stelle  non sono riuscito a montarle in quanto nonostante abbia letto il contrario gli adattatori non montano nel faro della mia citroen c3 picasso hdi del 2014. ho provato a scrivere se ci sono degli adattatori compatibili ma al momento nessuna risposta se mai esiste come adattatore mi piacerebbe acquistarlo. peccato......mi sarebbe piaciuto vedeli installati e dare la reale valutazione;0
1282;Montate su Benelli Trk502x;spedizione super rapida  montate senza difficoltà sulla moto senza nessuna modifica ai cappelletti di protezione in gomma. la luminosita è ottima  la durata vedremo nel tempo. per ora posso dire che è stato un buon acquisto.;0
1283;Montate su grande punto 2007;luminosità molto buona facili da montare e sulla mia auto non da nono errore luci.una pecca e che sui miei fari dopo un uso di circa 1 oretta dal montaggio seguendo le istruzioni ha nono creato un alone sul cromato del faro a causa del calore.;0
1284;Bel prodotto la scontento;sono abbastanza scontento dellarticolo.. il montaggio e stato molto comodo e la illuminazione che offrono queste lampadine è la migliore che ho finirai fino ad ora.. peccato che dopo neanche 24 ore la lampadina di sinistra ha smesso di funzionare ..;0
1285;Non compatibili con auto Golf 7  informatevi bene prima di acquistare;non è la prima volta che mi interfaccio con il marchio beamfly in quanto in passato ho testato molti altri loro modelli su diverse automobili senza avere problemi  anche a mesi di distanza.questa volta ho voluto provare queste fantastiche h4 sulla fiat grande punto 2008 di mio fratello e devo dire che sono rimasto sbalordito e sodisfatto della loro qualità.mio fratello era in cerca di una lampadina led che potesse garantirgli una migliore visione notturna rispetto alla tradizionale alogena.sono giunte in un giorno lavorativo  grazie al servizio prime di amazon  in una confezione con protezioni in polistirolo;0
1286;Di alta qualità;queste beamfly sono ottime lampade led h7 e se la vedono alla pari con altri validi modelli disponibili sul mercato  come ad esempio le ottime e longeve koyoso.la luce emessa è parecchia  più che doppia (forse tripla) rispetto a quella delle comuni alogente;0
1287;Quando si acquistano lampade di questo tipo è bene sapere che…;prima di entrare nel vivo della recensione occorre avvertire chi fosse interessato all'acquisto che per le normative italiane non è ammessa la sostituzione di lampade alogene montate in origine con lampade equivalenti led e a tal proposito sono previste anche sanzioni pesanti.la giustificazione di tale divieto è data dal fatto che potrebbero creare problemi di abbagliamento a chi proviene di fronte  a causa della conformazione della parabola  non progettata per la diversa diffusione di luce emessa dai led.giustissima limitazione se ciò accadesse in tutti i casi. nel mio no. dopo averle montate per prova sulla mia infaticabile fiat punto terza serie mi sono messo di fronte e mi sono avvicinato con un'altra auto  simulando un incrocio e non ho riscontrato nessun problema di abbagliamento.in realtà viene comunque data la possibilità di montarle  ma a fronte di opportune verifiche effettuate da organi preposti  dopo il montaggio da parte di un professionista che deve certificarne la corretta installazione ed ovviamente le lampade devono essere omologate. non so quanti sarebbero disposti ad effettuare una prassi del genere per disporre di fari a led sulla propria auto  anche se ci sono persone che girano tranquillamente con luci led aftermar chet senza che si siano mai sognate di far approvare la modifica.ho ordinato la versione h7 che non è la biluce ma quella adatta a modelli che montano la parabola degli abbaglianti separata come nel mio caso della mia auto. dopo averle provate le ho smontate per evitare verbali.veniamo ora al prodotto.la potenza è di ben 80 w  temperatura colore di 6000° kelvin che tradotto in tonalità appare come luce molto bianca  senza sfumature particolari come accade con le lampade allo xenodevo dire che la qualità costruttiva è buona. vengono vendute in una robusta confezione di cartone  insieme alle istruzioni anche in italiano che si limitano però solo ad alcune faq.purtroppo non ho trovato nessuna indicazione riguardante omologazioni.sono dotate di ventolina di raffreddamento  dato che scaldano parecchio e comunque il corpo dissipatore ha un ingombro limitato sia come diametro (35 mm) che come profondità (32 mm rispetto allattacco).nel mio caso il computer di bordo la segnala come lampadina bruciata.la luminosità è veramente notevole il che  fatto salvo quanto detto in precedenza  ne giustificherebbe senzaltro lacquisto. a tal proposito basterà dare unocchiata alla foto per capire la differenza.riguardo il montaggio non ho incontrato difficoltà particolari  dato che di spazio dietro la parabola ce nè abbastanza. occorre sapere che ci devono essere almeno una decina di centimetri liberi per poterla inserire agevolmente nell'imboccatura del riflettore.va precisato inoltre che quando la i nonesterete nella sede del riflettore vi accorgerete di non poter riagganciare la molletta di bloccaggio  questo perchè dietro la parte illumi te non c'è solo il dischetto di centraggio (attacco) con i soliti co nonettori come per le normali lampadine alogene ma appunto tutto il blocco dissipatore che non permette linserimento della molletta.per poterle inserire occorre far ruotare il dischetto fino a che lo stesso non si distaccherà. il suo fissaggio utilizza il classico sistema a baionetta.quindi  per capirci  occorre afferrare il dischetto con due dita  ruotare la parte posteriore della lampada in senso orario o antiorario e dopo pochi gradi rotazione il dischetto potrà essere sfilato. dato che è molto duro a ruotare  per non farsi male alle dita conviene interporre uno straccetto ripiegato più volte fra dita e dischetto. a questo punto si potrà appoggiare il solo dischetto al foro del riflettore  bloccarlo con la molletta e infine reinserire la lampada nel dischetto  spingendola leggermente e girandola anche stavolta in direzione oraria o antioraria.riguardo linserimento del bulbo nel dischetto rimango però parecchio perplesso. come detto  ruotando in un verso o nellaltro  il dischetto fuoriesce comunque  il che vuol dire che non cè nessun fine corsa che posizioni la parte illumi te in maniera corretta. con altre lampade led il dischetto si toglie dal corpo solo ruotandolo in senso antiorario e si rimette solo ruotandolo in senso orario  finchè non si arriva al fermo che ha funzione di tenere correttamente rivolti i led  uno verso il basso e laltro verso lalto allinterno del riflettore.in altre parole  nel caso in questione  i due led potrebbero trovarsi ruotati in qualsiasi angolo. domanda: va bene lo stesso? io non credo. certo  il posizionamento lo si può fare guardando la lampadina dal vetro del faro  ruotandola finchè i led non sono in posizione allincirca corretta ma ciò mi sembra proprio una ..  ehm  evito il termine.altra questione che occorre conoscere. sul co nonettore ci sono due simboli quasi invisibili che indicano la polarità da rispettare. serve capire sul co nonettore dell'auto qual'è il + e qual'è il -. ovviamente su di esso non c'è indicazione delle polarità  perché le lampadine tradizionali non ha nono vincoli. per andare a colpo sicuro si potrà usare un tester  collegandolo in funzione ohmetro fra una parte metallica non verniciata dell'auto e uno dei due pin del co nonettore;0
1288;Ottime lampadine  anche se la ventola...;le lampadine fa nono moltissima luce  sono ottime  si installano facilmente senza alcun problema con portalampada h7.non bisogna modificare nulla  non ha nono bisogno di centraline esterne come nel caso delle pereno  sono plug & play.il problema a mio avviso è che ha nono delle ventole sul loro retro  per raffreddarle. chiudendo i tappi anti schizzo dei fari però  non vedo come tali ventole possano buttare aria fresca sul trasformatore delle lampadine  senza contare che avere un elemento in movimento (una ventola) non è il massimo.sicuramente sono progettate bene e sono solide  quindi non dara nono sicuramente problemi. si dovesse rompere la ventola  semplicemente si spegnerebbero le luci  non succederebbe nulla alla macchina.nel complesso le consiglio  ottima qualità prezzo!;0
1289;Funzionano solo senza CAN-bus - Luce spettacolare!;sono due lampadine a led per i fari principali dell'auto che forniscono un flusso luminoso complessivo di 12.000 lumen e una nitidezza della luce davvero importante grazie alla temperatura di colore di 6000k  un bianco freddo  e ad indice di resa del colore pari a 85  tale da definire bene ciò che illumina.il corpo delle lampade è totalmente in alluminio aeronautico e sono dotate ciascuna di una ventola per il raffreddamento.prima di acquistarle dovete però verificare se la vostra auto utilizzi o meno un sistema can-bus. per saperlo è sufficiente scollegare una lampada  accendere l'auto  accendere i fari e verificare se viene segnalato un guasto alla lampadina. in tal caso  non è possibile utilizzare queste lampadine a led  a meno di non comprare anche un cancellatore can-bus.riassumendo  le caratteristiche tecniche sono:* attacco: h7* potenza: 80w totali* lumen: 12000lm totali* temperatura colore: 6000k bianco freddo* indice di resa del colore: 85* indice di protezione: ip68il produttore stima una vita di 55.000 ore / 25 a noni.il prezzo al 10 aprile 2021 è di 25 99 per la coppia.;0
1290;Problema di passaggio da alogene a led  l'officina non me le ha montate;spedito in in data prevista in imballo di cartone da amazon  spedizione combinata con altro articolo  adoro questo sistema  le lampadine sono contenute in una adeguatissima scatola di cartone e protette con spugna.non vedevo l'ora di trasformare i miei fari da alogeni a led  dopo pranzo me ne sono sceso in garage armato di buona volontà  in effetti le lampadine so come cambiarle  quando devo lo faccio da me  ed è per questo che mi sono imbarcato nell'impresa. purtroppo  questa volta non ci sono riuscito  forse la fretta o la paura di rompere qualcosa e mi sono bloccato  ma non perso d'animo e sono andato di filato alla mia officina dove ho chiesto aiuto per questa sostituzione  e qui il mio imbarazzo  lì non me le ha nono volute installare perché secondo loro la macchina non era omologata per le lampadine led  mi ha nono detto che per montarle andrebbe aggiornata la omologazione dei fari della macchina con trascrizione sul libretto di circolazione  e inoltre che le lampadine in questione non erano comunque omologate  mancando di qualunque marchiatura di omologazione valida in italia  insomma una cosa piuttosto lunga ed anche poco economica a dirla tutta  mi è passato per la mente di riprovare a montarle da solo al ritorno  ma poi ho desistito perché se all'officina avevano ragione avrei fatto un'operazione non legale. ora mi sono letto un poco di questioni in merito su internet e pare che avessero ragione in officina e che ho fatto bene a non montarle. sono però dispiaciuto perché ho comunque visto che sono molto più luminose di quelle che ho  l'unica cosa che sono riuscito ad ottenere in officina  la prova di accensione  appunto  delle lampadine.per ora non le monterò  nel dubbio voglio chiedere a qualcuno di autorevole e definitivo  cosa che invito a fare a tutti quelli che si trovano nella mia stessa situazione.credo che chi abbia già lampade led di serie possa tranquillamente sostituire le vecchie con questo prodotto  anche se la mancanza di omologazione  potrebbe essere un ostacolo in ogni caso.a questo punto non saprei come giudicare il prodotto  funzionare funzio o  luce la fa nono ed anche forte  ma non ho provato alla guida ma solo i nonestate esternamente per provarne il funzionamento  mi terrò neutro e lascerò ad altri più competenti di dipanare la matassa  e lascerò le lampade nella scatola.ringrazio il programma amazon vine che mi ha offerto di provare queste lampade led  anche se non mi sento di usarle.;0
1291;Luce potente e chiarissima  facile installazione;dentro una scatola ben imballata e protetta vi arrivano le due lampade a led h7 e le relative istruzioni di montaggio del brand beamfly  brand ben noto per quanto riguarda lilluminazione delle auto.si tratta di lampade di fascia alta:- corpo in alluminio aeronautico- fascio luminoso potente e concentrato da 12000 lumen e con temperatura colore pari a 6000k  luce bianchissima e nitidissima- troviamo anche la piccola ventola di raffreddamento a basso rumore integrata su ogni lampadina che dovrebbe evitare il surriscaldamento in caso di utilizzo prolungato o con temperatura ambiente elevata;0
1292;Ottimo prodotto sotto l'aspetto hardware   fate attenzione agli ingombri della ventola;grazie al programma vine  ho avuto lopportunità di testare questa coppia di lampade a led della beamfly  uno dei tanti brand cinesi  che orbitano nella galassia amazon.anche se prodotte in oriente  queste lampadine a led  sono realizzate con materiali di buona fattura  gli assemblaggi sono piuttosto precisi e curati  dando limpressione di maneggiare un prodotto di classe nettamente superiore.arrivano confezionate in un elegante confezione  che riporta i dati caratteristici salienti del prodotto  essendo del tipo plug & play non bisogna apportare alcuna modifica alla vostra auto  per cui risultano facilmente installabili anche dai più profani.le avevo prese per sostituirle le lampada alogena degli anabbaglianti della mia lancia delta del 2008  ma al momento dellistallazione  mi sono reso conto che il corpo della lampada  nella parte posteriore dove si trova la ventolina di raffreddamento  è decisamente troppo grande per cui la molletta di che serve a bloccare la lampadina in posizione non si riesce ad agganciare  non consentendo la corretta chiusura della stessa. ho potuto comunque provarle  nonostante le abbia poi dovute per forza di cose smontarle.anche se il corpo portante è realizzato in pvc e non in alluminio  grazie alla presenza della di raffreddamento molto efficiente e silenziosa  non scaldano eccessivamente  in generale ottimo l'intero corpo  anche se più costose di altri modelli proposti da altri competitor  sono comunque ben costruite e da nono limpressione di maneggiare un prodotto di qualità superiore.il fascio luminoso che generano è molto ampio e non genera punti bui  a mio avviso molto più luminose di una lampada alogena tradizionale  risultano compatibili con la maggior parte dei modelli di auto in commercio  sono dotate in oltre di una ventola di raffreddamento integrata che serve a raffreddare il chip led .in definitiva mi sento certamente di consigliarle per la resa luminosa  ma fate ben attenzione alle dimensioni  per evitare inutilmente di fare un reso.se va nono sostituite ad un faro con blocco a rotazione di 45 ° non ci sara nono problemi molto probabilmente  ma se intendete sostituirle ad un faro con blocco a molla  sappiate che molto difficilmente riuscirete ad agganciare correttamente la molla  ameno che non si andrà a smontare il faro  in quanto lingombro della ventola di raffreddamento ha un diametro maggiore rispetto alla larghezza della molla a fermaglio.scheda tecnica:potenza: 80w/setlumen: 12000lm/coppiatemperatura colore: 6000k bianco freddoindice di resa del colore: 85300% più luminoso dei fari alogeni standardfascio orientabile 360°adattatore in alluminio girevole e rimovibiletasso di impermeabilità: ip68temperatura di funzionamento: -40~+120tensione di funzionamento: 12vlongevità: >55000 orecontenuto della confezione2 per lampadine per fari a led h71 per manuale di installazioneperché acquistarle: perché sono circa il 300% più luminose rispetto alle lampade alogene perché sono del tipo plug & play non bisogna apportare alcuna modifica alla vostra auto perché sono dotate dello stesso attacco  non bisogna quindi apportare modifiche allimpianto elettrico la durata è di circa cinque volte superiore rispetto a una lampada alogena tradizionale per levidente miglioramento del fascio luminoso  senza punti bui.perché non acquistarle:perché in alcuni casi  la lampadina risulta incompatibile con gli ingombri  rispetto alla molla a fermaglio di alcuni modelli di auto.*********conclusioni************al momento in cui scrivo la recensione le beamfly h7 led da 12000 lumen  con unità di controllo integrata  vengono proposte a 25 99   con spedizione gratuita in un giorno per i clienti prime  un prezzo tutto sommato congruo e in linea con la qualità oggettiva del prodotto.tengo a precisare che sono sempre stato imparziale  non ho mai avuto atteggiamenti preferenziali nelle recensioni redatte sui campioni gratuiti ricevuti da parte di amazon  spero per tanto che la mia recensione sia stata gradita e soprattutto sia stata utile a valutare obiettivamente lacquisto di questo prodotto. voto complessivo 80/100   grazie per avermi letto .;0
1293;Luminosità superiore  ma NON sono OMOLOGATE;pro:-luminosità e durata superiori alle alogene-dissipazione attiva con ventola-unità di controllo integratacontro:-nessuna omologazione ece-installazione complessatestate esclusivamente in garage su alfa mito  questo perchè l'utilizzo di questi dispositivi senza omologazione ece  comporterebbe pesanti sanzioni in caso di fermo o in caso di revisione.l'installazione di un kit led è legale solo se il kit led dispone dell'omologazione ece e se l'installazione viene effettuata da un officina meccanica autorizzata.l'installazione manuale comunque è complessa: essendo il dispositivo più ingombrante  dovrete calcolare bene lo spazio nel vano fari. inoltre i tappi di gomma antipolvere dell'anabbagliante andra nono cambiati o tagliati  in modo da non ostruire la ventole di dissipazione dei led.i lati positivi dei fari a led sono una luce attiva subito senza bisogno di scaldarsi  un fascio luminoso maggiore e più intenso ed una durata complessiva maggiore rispetto ad alogene e perenon;0
1294;Elevata quaità costruttiva e diposizione dei led innovativa e più efficace;la confezione  molto bella e protettiva  contiene le due lampade e un manuale di installazione.la costruzione delle lampade è davvero notevole  sono completamente in alluminio ed ha nono un cavo di buona sezione protetto da una elegante calza in nylon.il cavo è intervallato da una piccola centralina esterna  anch'essa in alluminio (generalmente non presente in lampade led di minore potenza).il set ha un grado di impermeabilità ip68 quindi nessun problema nemmeno in caso di pioggia torrenziale.queste lampadine ha nono la particolarità di avere 18 led smd disposti su tutta la circonferenza della lampadina e non solo su due lati  come gli altri set.l'installazione è elementare  basta rimuovere la precedente lampadina ed inserire la lampadina led.una volta fissata la lampadina si collega il cavo  si crea lo spazio per farlo passare nel parapolvere ed il gioco è fatto.e' comunque necessario praticare un foro da almeno 20mm nel parapolvere  in modo da consentire il corretto passaggio dell'aria per la ventola di raffreddamento delle lampadine.su altri modelli di lampadine led  l'anello di fissaggio va rimosso prima dalla lampadina  fissato nel faro  dopodichè si provvede a fissare la lampadina facendole fare un quarto di giro;0
1295;"Appaiono ben realizzate e semplici da montare ma sono ""fuori legge""!";"il prodotto arriva in una confezione in cartone con interno in espanso che ben protegge il contenuto. all'interno troviamo le 2 lampade ed il manuale multilingue. sul manuale è scritto a caratteri cubitali che non sono compatibili con can-bus e pertanto richiedono la presenza del cancellatore.le lampade sono ben realizzate  presentano il corpo in alluminio e sono dotate di ventola di raffreddamento. il co nonettore (almeno nel mio caso) permette un'installazione semplice e molto rapida. in vendita separatamente degli adattatori. la dimensione maggiorata del corpo potrebbe non permettere la corretta chisura del coperchio e pertanto potrebbe essere necessario dover acquistare dei coperchi maggiorati. inoltre il chipset non deve essere assolutamente toccato con le mani e la tensione non deve superare i 24v.chiariti questi aspetti va detto che queste lampade non sono omologate e pertanto adottarle potrebbe portare ad incorrere in sanzioni o sequestri. la mia vettura è prossima alla revisione ed il mio elettrauto mi ha assolutamente sconsigliato di montarle  anche dopo la revisione  in quanto renderebbero la macchina ""fuori legge"".ovviamente ho seguito il consiglio dell'elettrauto e ho preferito non adottare queste lampade  ai residenti in italia non consiglio l'acquisto per ovvi motivi.";0
1296;Niente a che vedere con le vecchie lampadine alogene;dentro una scatola ben imballata e protetta vi arrivano due lampadine e le relative istruzioni di montaggio del brand beamfly  brand per nulla sconosciuto in questo settore tanto è vero che sulla mia auto monto già da ben 2 a noni delle lampadine (stesso brand  ma modello meno performante) che si sta nono comportando egregiamente fino ad adesso.a prima impressione queste lampadine appaiono un prodotto di elevata qualità. basta notare il corpo in alluminio aeronautico per rendersi conto che il prodotto è di fascia alta. allatto pratico confermo un fascio luminoso forte e concentrato. luce bianchissima e nitidissima (temperatura dichiarata 6000 k). potenza complessiva è di 12000 lumen.si tratta di lampadine h4 e sono abbaglianti e anabbaglianti.particolarità: è presente una piccola ventola di raffreddamento integrata su ogni lampadina che dovrebbe evitarne il surriscaldamento in caso di utilizzo prolungato o con temperatura ambiente elevata. questo dovrebbe preservarne la vita tecnica.l installazione è semplice (come qualsiasi lampadina  magari più o meno complicata in base al modello specifico di faro installato sullauto) e a prova di chi non sa neanche cambiare una lampadina!per concludere si tratta di un prodotto ben fatto e che pare durare per molto tempo. e certificato anche ip68 e la luce generata è potente e soprattutto chiara.nessun problema evidenziato finora. ottimo prodotto.prezzo non disponibile nel momento in cui scrivo questa recensione (febbraio 2021) per cui non posso esprimere un giudizio sul rapporto qualità prezzo dellarticolo in questione.;0
1297;Buona intesitá di luce da verificare la durata m tempo;trattasi di una coppia di luci a led per auto con attacco h4le luci a led arrivano in una confezione di cartone con all'interno una spugna che va proteggere le due lampadine da eventuali urti o da noni durante il trasporto.all'interno della confezione troviamo le due lampadine h4 è un manualetto di istruzioni ben raffigurato che ci spiegherà passo passo come installare le lampadine in maniera corretta  il manuale inoltre e anche in lingua italiana.le specifiche tecnica delle lampadine sono le seguenti nel caso del modello h4temperatura di colore 6000klightsource csp 3570voltaggio 9v- 16vdurata della lampadina 55000 oremateriale utilizzato alluminioclassificazione ip68lumens 12000ho avuto la possibilità di montare queste lampadine sulla mia auto e devo ammettere che la differenza con le classiche lampadine e notevole  il materiale con cui sono costruiti sembra di buona qualità.la procedura di installazione è risultata molto semplice e immediato infatti sono riuscito a collegarle in meno di 10 minuti.in sintesi sono rimasto soddisfatto dall' intensità di luce e della qualità costruttiva di questa lampadina  per quanto riguarda la durata  aggiornerò la recensione con il passare del tempo nel caso dovessi anche riscontrare anomalie o difetti.spero di esserti stato d'aiuto nella scelta di questo prodotto;0
1298;Il problema è l'omologazione!;volevo sostituire le lampadine della mia auto  che essendo vecchiotta monta quelle alogene  con lampadine a led in modo da avere una luce più diffusa e sicuramente migliore.sono prodotte in cina  arriva una confezione con allinterno le due lampadine ben riposte e protette da spugna  il cavo da collegare è lungo circa 10 cm e allestremità sono fornite di ventola per raffreddarle.la luce che emettono è ottimale e molto omogenea  rispetto a prima la visibilità è notevolmente migliorata ed aumentata.leggendo altre recensioni mi sono imbattuto in una che parlava di omologazione  caratteristica che avevo ignorato  ho chiesto al mio meccanico e realmente ha detto che non ha nono omologazione in quanto non è riportato alcun simbolo che lo attesti.nel complesso le ritengo molto valide  purtroppo non essendo omologate e in caso di controllo ci troveremo sicuramente in difetto e soggetti a verbale  pertanto ritengo di valutarle con una media tra una stella per mancanza di omologazione e 5 stelle per la funzionalità  in modo da rendervi coscienti rispetto a quello che state acquistando.grazie... se la recensione è stata gradita.;0
1299;FASCIO NON PROPRIO UNIFORME;prezzo alla data recensione non disponibileallora  il prodotto in se è ottimo come materiali di costruzione  nessuna imperfezione e davvero ben fatti. non da nono problemi di errori con canbus (molto comune sulle fiat ad esempio) quindi state tranquilli. il fascio luminoso è fortissimo  non sara nono sicuramente 12000lm ma 10000lm si (ho già delle 12000lm montate su un'altra autovettura).le ventoline un pò si sentono a motore spento e ai più pignoli potrebbero dare fastidio. dopo il montaggio assicuratevi che siano funzio ti e fate sempre un controllo periodico  le ventoline sono fondamentali per non far riscaldare troppo la lampada che potrebbe  in casi estremi  anche prendere fuoco.inoltre vi ricordo una cosa importante: queste lampadine non non sono omologate per uso in strada ma solo fuori strada  quindi potreste essere soggetti a sanzioni amministrative in caso di controllo.la valutazione negativa è dovuta ad un solo fattore  purtroppo il fascio luminoso presente troppe zone d'ombra o poco illuminate  ho provato a ruotarle (non sono le prime che monto) ma c'è evidentemente un problema di progettazione alla base.;0
1300;Una bellissima luce;prese per la mia 3008 ma subito tolte perché non funzionavano bene  prima di imputare il problema alle lampade  le ho testate sulla ka  qui devo dire che sono andate subito bene  facilissime da montare e della forma perfetta  qui il problema è sparito soprattutto la sera  infatti le luci sono di un fantastico bianco ghiaccio  in più non ho trovato nessuna zone d'ombra.la possibilità di usarle mi ha dato un'ottima visibilità senza problemi  per finire ho anche lucidato i fari per avere una visione perfetta.arrivano in uno scatolo ben custodite e si capisce subito la loro ottima qualità anche prima di utilizzarle  a differenza delle altre lampade ha nono anche delle piccole ventoline per raffreddare e diminuire il calore che si potrebbe sprigionare.;0
1301;Visione chiara e nitida;sarò breve nel descrivere questo prodotto.viene spedito ben imballato all'interno di un semplice packaging.sono realizzate con buoni materiali  semplici da installare fa nono una luce molto intensa e sono impermeabili ip68.la luce risulta essere sempre costante senza sbalzi di alcun tipo.la tecnologia a led permette una visibilità molto maggiore a fronte di una potenza di 80 watt.la temperatura colore è abbastanza fredda il che garantisce una luce nitida e una visione chiara il produttore precisamente afferma 6000.prezzo di circa 30 euro buono  speriamo possano fare una buona riuscita nel tempo.;0
1302;OTTIMA KIT E BEL FASCIO DI LUCE...  PREZZO NELLA NORMA;ottime luci led h7 della beamfly che è un ottimo brand..arrivano in una confezione abbastanza curata e posizionate in modo da sopportare qualsiasi tipo di urto.sembrano di buona qualità vediamo quanto duranoquindi allinterno del pacco troviamo due lampade con attacco h7 80 watt e 12000 lumen per coppia.. la luminosità è piuttosto buona.sono fatte molto benela struttura è in metallo ed ha nono una piccola ventolina di raffreddamentocosa mi piace del prodotto prezzo buonoottima luceben progettata e ottima ventolina;0
1303;🚘Non mi aspettavo tale brillantezza✨e luminosità💡 non servono🔧le centraline o modifiche👌;ciao a tutti non mi aspettavo così tanta brillantezzae luminosità illumi o bene la strada  anche in condizioni di luce scarsa ben più superiore rispetto le classifiche lampadine a filamentoinstallate su una suzuki swift del 2008con attacco h4 non ho avuto nessun problema anomalia errore e non ho dovuto fare nessuna modifica visto che ha il normale co nonettore delle lampade non c'è bisogno neanche di centraline aggiuntiveha nono una piccola ventolinaper il raffreddamentosono resistenti all acqua ip68ciao grazie;0
1304;Ottime lampade di alto rendimento non CanBus;montavo una coppia di lampade da 8000 lumen  la differenza di luce non è visibilissima  ma questo prodotto risulta essere fresco dotato di ventoline di raffreddamento nella parte posteriore  un dissipatore in alluminio in nero opaco molto ben fatto.la lampada contiene 4 led di alto rendimento  sono adatte per attacchi h4.non è canbus  quindi o montate una resistenza  oppure dovete disabilitare l'allarme da lampadina guasta  se no vi verrà sempre segnalata.per il resto il prodotto sembra ottimo  vedremo come si comporterà con il tempo.;0
1305;Arrivano lontano  non hanno molta longevità.;lampadine di ricambio a buon prezzo.la luminosità é molto alta e la visione arriva più distante delle normali luci  per la notte sono perfette.unico neo non ha nono una lunghissima durata vista la qualità  ma é un buon compromesso per risparmiare qualcosa.;0
