ID;Titolo;content;label
1215;Etichetta ingannevole;l'etichetta e le caratteristiche dichiarate fa nono credere che ciascuna compressa contenga 500mg di spirulina. invece 500mg è il peso complessivo della compressa  di spirulina ce ne sono solo 200mg  il resto sono eccipienti.la sto usando da pochi giorni quindi non entro nel merito della sua efficacia  ma mi sebra che la dose consigliata (da 2 a 4 compresse al giorno  pari a 400mg o 800mg) sia scarsa per poter mostrare effetti apprezzabili.;0
1216;penso che funzioni;"io faccio del ciclismo   circa 3-5 allenamenti a settimana e debbo dire che inizialmente ho perso qualche kg  ma soprattutto sembra che funzioni anche a livello energetico  dato che da come ho capito   ha svariate vitamine. per il momento ho finito il barattolo e essendo alto 163 cm e peso 59 kg  ne prendevo 2 cp la mattina e 2 cp la sera  rispettivamente prima di colazione e prima di cena. non do le 5 stelle perchè non sono sicuro al 100% se il dimagrimento sia solo perchè   sono passato dall'inverno con più appetito  a l'estate che mangio meno  ma secondo me un giovamento ce l'ha in entrambi i casi (dimagrimento  ed energia). comunque è chiaro che se non facessi nulla  sicuramente entrambi gli effetti penso proprio che non si notino  o meglio .... non sono ""pillole magiche"" come qualcuno potrà pensare";0
1217;Pastiglie di Spirulina;ho comprato questo prodotto nella speranza che mi faccia passare un pò l'appetito  però mi avete mandato la richiesta di dire la mia opinione un pò troppo presto  visto che è solo il terzo giorno che lo sto usando. posso solo dire che per il momento l'unica differenza che trovo è che questo prodotto mi rende stitica.;0
1218;come mi aspettavo;normale alga spirulina  nulla di più...nulla di meno.presa da 3 settimane vedo gli effetti normali della spirulina  prezzo interessante.ps: leggo commenti negativi inutili  dovreste recensire il prodotto non mettere 0 stelle perché non avete perso chili etc... non avete capito allora cosa è la spirulina se pensate sia un mago che con due parole vi fa dimagrire;0
1219;Troppo presto;non conosco il prodotto ho appena iniziato ad assumerlo..... non posso fare commenti in merito  ho però contattato il produttore per informazioni che si è messo in contatto con me esaurendo le mie domande. grazie;0
1220;Buono ma non per me;il prodotto è sicuramente buono  ma io non avevo fatto i calcoli con la mia ernia iatale. mi ha gonfiato lo stomaco provocandomi dolori. ho dovuto immediatamente bloccare l'assunzione. per chi non ha questo problema penso sia ottimo;0
1221;Calma l'appetito;sono una decina di giorni che prendo 1 pastina mezzora prima di pranzo con un bicchiere colmo d'acqua  devo dire che mi toglie l'appetito e sinceramente ho perso dei cm di girovita. ero molto pessimista all'inizio ma ho dovuto ricredermi.;0
1222;Buon prodotto.;uso la spirulina due volte all'a nono circa per un mese  per ripulire il corpo. è un antiossidante molto forte  e secondo me il migliore. ho scelto di acquistare questa confezione di spirulina soprattutto perché è un prodotto italiano  ha una buona qualità con un prezzo conveniente. infatti  le compresse sono formate molto bene  non perdono polvere  sono belle asciutte.;0
1223;Insapore;ancora non vedo gli effetti dell' alga spirulina  l ho presa per il controllo del peso e per le proprietà che possiede..posso dire che sapore con compresse non si sente sono arrivate nei tempi previsti e il rapporto qualità prezzo ottimo...appena vedrò i risultati aggiungerò recensione;0
1224;Nessuna indicazione all’uso;la consegna ha rispettato i termini e il prodotto si presenta bene un sacchetto nero che continente ulteriori tre confezioni dove allinterno troverete gli elastici peccato che non ci sia un libretto con esercizi o qualche indicazione per usufruirne al meglio.;0
1225;Elastici fitness;ho ricevuto l'articolo in tempi brevissimi come descritto ma....senza e-book che mi é stato inviato successivamente via mail in pdf con 50 pagine da stampare. peccato che non ho la possibilità di stamparle. attenzione a chi non ha stampante!!!;0
1226;Delusa scarsa qualità e durata;una delusione  punte molte delicate che si sciupano dopo pochi passaggi (nonostante in confezione ne vengano fornite 3/4 di aggiuntive) dopo pochissimo non scrivono più  anche la punta più fine resta comunque molto spessa per le fughe più piccole ed è necessaria la pulizia immediata della mattonella che viene macchiata.4 pe nonarelli per fare un trafiletto di mattonelle alto 60cm per 2 m di lunghezza.attenzione prima pulire e sgrassare accuratamente le fughe.non consigliati.;0
1227;Taglie a caso;prodotto fatto anche discretamente ma le taglie sono fatte proprio a caso  dato che ho preso la per perl per una ragazza di 70 kg e non le entra neanche con la forza  nonostante la per perl dovrebbe coprire fino a 75 kg  quindi mi vedo costretto a restituire il prodotto dato che non ci siamo proprio.semmai doveste comprarli prendete almeno 2 taglie in piú;0
1228;Prodotto ritirato provato e restituito;due stelle per cortesia il prodotto è arrivato imballato davvero in modo pietoso  arrivata allinterno di una busta. apro la busta e dal suo interno fuoriesce una puzza strana di marcio il materiale e scadente ed emana odori sgradevoli. ho preso una m la mia taglia ma la maglia dal petto a salire e molto stretta dal petto a scendere e larghissima ma con una s avrei difficoltà a farvi entrare le braccia. non consiglio lacquisto perchè i materiali scadenti usati non valgono il suo prezzo.;0
1229;Non la ricomprerei;non è assolutamente a livello di quelle originali  e per quegli 8 euro scarsi di differenza credo che non valga proprio la pena. diciamo che è meglio di una comprata alle bancarelle del mercato  ma per 23 mi sarei aspettata di più. leggermente troppo grandi gii auricolari  per le mie orecchie.;0
1230;Bene tutto ma qualità suono bassa;per il compito che devono svolgere sono perfetti. i comandi rispondono prontamente e le telefonate sono comode e chiare. ma non aspettatevi granchè dal suono per la musica. il volume è bello alto  più degli originali e quindi sono più efficienti.;0
1231;Non serve ricaricarle ne connetterle al dispositivo;volevo degli auricolari che funzionassero sempre senza doverli ricaricare   va nono benissimo si sente molto forte e quindi da regolare   mi sorprendono quanto sono ergonomiche le cuffie   le hai addosso e non te ne accorgi   pienamente soddisfatta;0
1232;Durano una settimana;tenute in tasca come quelle originali  sono dirate una settimana: dei fili si sono staccati dai comandi e non regola più il volume. delusissimo. il suono era buono  ma una settimana di durata è improponibile.;0
1233;Coperture degli auricolari;sarebbe un articolo perfetto se non per le coperture degli auricolari che si sfilano con facilità e si perdono rendendone inpossibile l'utilizzo. dovrebbero essere fornite come ricambio ma non ci sono. comunque si risolve con una microgoccia di attak o altro adesivo liquido dopodiché si ha la coppia di auricolari migliore di tutte quelle che ho provato.;0
1234;Buon rapporto qualità prezzo;parte auricolare un po più grande rispetto alloriginale della apple;0
1235;Non meritano la lode. Qualità percepita bassa. Prezzo elevato;la qualità percepita di queste cuffie non p dissimile da quelle che potete trovare i non vendita nei mercati  a prezzi molto più bassi.meglio comperare le originali  spendendo poco di più  o delle vere commerciali  spendendo meno.;0
1236;👌Vengono riconosciuti senza problemi da📱iphone 12 pro e📱xs max;ciao a tuttile ho provate coniphone 12 pro e pers ma per li ha nono subito riconosciuti senza problemiil volume è buono così come anche la qualità audio buoni i bassi e altiper quanto riguarda il microfono durante le chiamate ci sentono chiaramente  senza dover alzare troppo la vocecomodi anche i tastini posti insieme il microfono per alzareed abbasareil volumecon i gommini in dotazione morbidi sono abbastanza confortevolisecondo me buona alternativa all originale® senza spendere una fortunaciao grazie;0
1237;Nessun problema di compatibilità con iPhone 11;dato che apple ha scelto di recente di commercializzare i suoi prodotti senza caricatore e senza auricolari  ho ordinato gli auricolari aiwons per utilizzarli con iphone 11.complessivamente il prodotto ha mostrato una buona qualità costruttiva ed qualità audio da sufficienza.gli auricolari sono dotati di co nonettore lighting e sono certificati mfi.essi sono pienamente compatibili con iphone 11 ed  appena collegati  vengono rilevati come un prodotto originale.buono è il livello costruttivo  ottenuto con materiali plastici  assemblati con cura ed attenzione.la parte che va inserita nellorecchio è prodotta in plastica rigida  ma è rivestita in morbido silicone trasparente.gli auricolari ha nono il loro punto di forza nella ergonomia.risultano ben conformati e si inseriscono con precisione nelle orecchie  dove restano stabilmente posizionati grazie al citato rivestimento in silicone.la conformazione ed i materiali utilizzati garantiscono anche un discreto isolamento acustico.lungo il cavo di collegamento è posizionato un controller  provvisto di tre tasti multifunzione  che consentono in modo di gestire la musica (gestione volume e gestione tracce) e le chiamate (accettare e terminare chiamate).sul controller è presente anche un microfono utile ad effettuare chiamate.dal punto di vista audio gli auricolari ha nono prestazioni da sufficienza  ottenute con alti  medi e bassi equilibrati e con un volume che raggiunge anche volumi elevati.non mancano distorsioni a volume elevato.la gestione delle chiamate è soddisfacente.la voce dellinterlocutore si percepisce chiaramente ed altrettanto chiaramente è percepita la voce dellutente.attualmente il prezzo di vendita dellarticolo è pari ad 21 99  venduto da venditore terzo e spedito da amazon  che ritengo in linea con la qualità e le caratteristiche rilevate.-------------------------------------------------------------------------------------------------------augurandomi di avervi fornito un utile supporto per i vostri acquisti  vi saluto.;0
1238;Bassi e medi buoni. Alti migliorabili. Un ottimo alternativa agli originali. Ti spiego il perché..;iphone mfi certified  earpops cuffie con co nonettore lightning forniscono controllo del volume e del microfono compatibile con iphone 7/8/x/xr/xs/11 supporta tutti i sistemi ios.ho un iphone xr ma per e ipad mini 4 e ho voluto provare questi auricolari come alternativa agli originali.ti dico subito che per il prezzo pagato sono un buon compromesso.il materiale di cui sono fatti è discreto  piacevole al tatto e di design ergonomico  elegante e leggero in-ear  che protegge dal rumore esterno.buoni i bassi e medi  meno piacevoli gli alti. lesperienza dascolto è comunque positiva.non sono il massimo per ascoltare lamusica a palla  mentre sono ottimi per le chiamate.gli auricolari sono progettati per liphone  ipad o ipod. funziona con tutti i dispositivi che dispongono di co nonettore light-ing e supportano ios 10 o versioni successive.sono compatibile con iphone 11/11 pro / iphone x / xs / xs ma per / xr  iphone 8 e 8 plus / 7 e 7 plus  ipad pro / mini 4 / air 2.uno dei punto di forza di questo prodotto è il design ergonomico basato sulla forma dell'orecchio. se vai in palestra e fai jogging  non preoccuparti  restano saldi ai padiglioni.sono inoltre resistenti al sudore e ad una pioggia leggera.con i tre tasti presenti sul controller regoli il volume  rispondi e termini le chiamate/ usi siri  riproduci / metti in pausa / vai avanti e indietro con le tracce dei brani musicali.per poco più di 20 euro è un ottimo prodotto senza troppe pretese.la spedizione è stata puntuale e il pacco è arrivato integro.faccio parte del programma vine di amazon.questo prodotto mi è stato inviato gratuitamente in cambio di una recensione onesta  obiettiva e imparziale.nè amazon  né il venditore o produttore possono influenzare una voce vine.cerco nelle mie recensioni di fare del mio meglio per dare un giudizio obiettivo a chi legge  spero di averlo fatto anche questa volta.grazie di avermi letto. ciao e alla prossima.;0
1239;Buona cover ma con qualche pecca;arrivato nei tempi previsti e conforme alla descrizione. la qualità mi sembra abbastanza buona. le uniche pecche sono la parte superiore della cover che non aderisce perfettamente e ogni tanto si sfila e la parte inferiore che invece aderisce troppo saldamente  per cui quando devo estrarre il case per pulirlo o per altri motivi risulta un pò scomodo.;0
1240;Pensavo fosse top  invece...;quando è arrivata ero contentissimo perché il prodotto è sì in silicone ma non di quello che crea tantissimo grip tanto da non poterlo mettere in tasca. purtroppo però la presa della parte superiore della custodia è un pò lenta e più volte ho rischiato di perderla  inoltre il piccolo moschettone si è rotto dopo soli due giorni di utilizzo. davvero peccato.;0
1241;Cover freebuds pro pessima!;questa custodia è arrivata senza moschettone ed in più non calza con la custodia delle freebuds pro perché è un millimetro più piccolo da un lato e quindi non entra la parte sotto... sconsiglio l'acquisto;0
1242;Non aspira NIENTE;buongiorno papà buongiorno mamma oggi parliamo di questo favoloso prodotto e con una qualità davvero ottima. la confezione è composta da :1 custodia1 libretto di istruzione in italiano e altre lingue3 ugelli per varie aspirazioni1aspiratore nasale1corpo della camera di aspirazione1 coperchio anti reflusso della camera di aspirazione1 camera di raccolta1 anello di tenuta1 cavo di alimentazioneosservazioni: evitare a mio parere di utilizzare la potenza 3 potrebbe essere molto fastidiosa per il bambino.la cosa fantastica di questo aspiratore nasale e che emette luci e suoni cercando di distrarre il piccolino è riuscire ad aspirare il naso in modo più semplice e meno faticoso.la cosa positiva è che si può smontare molto facilmente per poterlo pulire internamente così da evitare muffa all'interno del contenitore:attenzione al contenitore davvero molto fragile cercate di maneggiarlo con più cautela possibile dato che purtroppo e fatto di plastica e potrebbe rompersi e da noneggiarsi.;0
1243;Insomma;ottimo aspiratore nasale ideali per neonati ma anche per bambini un pòpiù grandi.io lo sto utilizzando con mio figlio di 3 a noni e mi trovo benissimo grazie anche alle musichette e alle luci che emette per distrarre  dotato di un display che indica i tre livelli a disposizione e di livello batteria.il prezzo lo ritengo ottimo dato i materiali buoni usati quindi a mio parere ottimo prodotto e lo consiglio;0
1244;Utile fuori casa ma…;secondo prodotto che acquisto di questa marca. oggetto molto utile e soddisfa le mie aspettative.. 4 volte su 5 il mio principe non fa capricci nell usarlo.. facile da smontare e pulire. preso a un prezzo conveniente.dopo 1 mese di utilizzo giornalierola batteria dura abbastanza ..da il suo meglio ovviamente dopo il lavaggio nasale ..se nonò se il muco è secco non riesce ad aspirarlo nemmeno al ma per.uso il beccuccio lungo e a punta per arrivare in fondo.. purtroppo un pò di fastidio lo da ..ma meglio avere il nasino libero.;0
1245;Pessimo prodotto;lho comprato in sostituzione di quello che si collega allaspirapolvere. il mio bimbo aveva il terrore solo avvici dolo! quindi speravo che con questo  in teoria meno rumoroso e con la musichetta  la cosa fosse meno traumatica. invece urla e si dispera anche con questo! e considerato che non aspira granché (i gommini per lispirazione profonda sono troppo lunghi e fa nono male a me  immagino al mio bimbo di 15 mesi!) sono tornata ad usare quello che usavo prima  che fa un sacco di rumore ed è scomodo ma almeno aspira!;0
1246;Buona;cercavo unaspiratore da portarmi dietro durante le vacanze e viste le recensioni ho provato ad acquistare questo. se lo devo confrontare con il noosiboo ovviamente non cè paragone ma giustamente è differente anche il costo. ci sono 3intensità di aspirazione ma alla fine per la mia bimba uso sempre quella più forte perchè altrimenti non aspirerebbe più di tanto. molto carino lintrattenimento con la musica e le luci  sicuramente rende la pulizia del nasino un pó più divertente. ogni tanto mi capita se non pulisco subito il beccuccio  che mi fuoriesca poi il muco alla successiva aspirazione. non è il top tra gli aspiratori ma comunque è un valido aiuto quando si è fuori casa e aiuta a tenere il respiro del bambino più libero.;0
1247;Così e così;è fantastico per le lucine e la musichetta ma come aspiratore non è il massimo..se vi sono secrezioni più formate e quindi non liquide fa davvero difficoltà ad aspirarle. se invece sono liquide va benissimo.;0
1248;Prodotto scadente;aspiratore nasale con una buona potenza fino a quando a smesso di funzionare... dopo solo 2 mesi non si può modificare la potenza di aspirazione e non aspira quasi più niente. passato purtroppo il tempo del reso non è possibile neanche la sostituzione. vergognoso!!!;0
1249;Ma stiamo scherzando??;già in altre occasioni ho fatto presente un vero e proprio problema di recensioni. non capisco il motivo di recensire un prodotto senza un minimo di verità  un minimo di obbiettività: amazon vi chiede una recensione? se non sapete nemmeno cosa avete acquistato  evitate di farla..non è che amazon vi corre dietro con la forca se non la fate! ma almeno  una buona volta  fate un minimo di recensioni intelligenti e sincere. evitiamo di fare perdere tempo e denaro a quei poveri disgraziati  me incluso  che facendo fede alle vostre recensioni (a quello dovrebbero servire eh!) acquistano ste miserie e si ritrovano un arnese da buttare. gli auricolari? a me frega niente del packaging  ma come si fa a fare una recensione basata sul packaging?? io ho acquistato degli auricolari  i quali come minimo dovrebbero permettermi di fare delle buone telefonate. no  di quelle non si menziona mai  o raramente: ciò che preme è che vi sia un bel pacchetto  il manuale in 37 lingue tra cui l'italiano (eh beh associare un paio di auricolari è una cosa da ingenieri nucleari!!)  che non cada durante l'attività fisica  che si senta la musica. ok per chi li compra solo per quello tornerà anche utile  ma lasciate uno straccio di valutazione anche sulla qualità delle telefonate! torno agli auricolari: qualcuno li ha almeno indossati? nemmeno entrano nell'orecchio  ve lo dico io.. il gommino non arriva perché il corpo dell'auricolare è tozzo e non permette di infilarlo. bene! quindi la qualità del suono? orribile! bassi zero  medi striduli  acuti lasciamo perdere... vabbè  penso io  allora per le telefonate sara nono dei mostri.. si  lo sono  ma proprio mostri. audio in ricezione pietoso  dall'altra parte mi sentono come avessi la testa in una scatola e  sia io che l'interlocutore  sentiamo l'eco della nostra voce.bene  mezz'ora dopo sono già in un pacco e resi ad amazon. ripeto  un minimo di serietà e sincerità non guasterebbe  se gli auricolari fa nono schifo perché decantarli? o non avete mai indossato uno straccio di auricolari e questi vi sembrano ma nona dal cielo? in questo caso  evitate di lasciare recensioni ridicole.;0
1250;Un'ottima idea regalo per questo Natale.;cuffie dall'ottimo rapporto qualità/pezzo.rispetto ad un'altro modello della stessa marca  acquistato in precedenza  questo arriva ad un volume superiore.le frequenze alte e medie si sentono abbastanza bene  mentre nei bassi  si nota maggiormente che si tratta di un modello economico. sicuramente adatte per telefonare  non sono male anche per ascoltare musica. ovviamente se si cerca l'alta fedeltà si deve puntare a prodotti molto più costosi.molto comodo che vada in pausa se si toglie l'auricolare destro.molto efficaci i comandi touch.bella e compatta la custodia.;0
1251;Non le consiglio;a parte la qualità costruttiva approssimativa ha nono dei difetti di funzionamento ad esempio mi è capitato spessissimo che si accoppiassero allo smartphone nel case (carico ovviamente) probabilmente per un difetto del coperchio immaginate il disagio quando si risponde al telefono senza sapere che le cuffie sono accoppiate  il lag durante l'esecuzione dei giochi è tremendo  l'audio è basso ed in condizioni di rumorosità ambientale i suoni riprodotti non si percepiscono  in ultimo ma non meno importante non sono né confortevoli né stabili bisogna sempre stare a rimettere a posto.;0
1252;MOLTO DELUDENTI;ero alla ricerca di un paio di cuffiette bluetooth economiche ma che riuscissero a soddisfarmi e dopo aver visto varie recensioni online mi sono deciso ad acquistare questo modello.beh che dire  bluedio questa volta si è proprio superata (avevo già preso prodotti da loro).le cuffie arrivano in un packaging molto semplice assieme a dei gommini di ricambio.le cuffie sono ricaricabili sia via cavo usb-c che wireless  e la ricarica dura veramente molto (diciamo 3 ricariche alle cuffie  grazie al bo per  e le cuffie da cariche durano 5/6 ore di ascolto musicale).per concludere l'audio è molto corposo e non si sente nessun interferenza tipica delle cuffiette bluetooth.qualità prezzo 9/10le cuffie arrivano comprese d manualistica in varie lingue fra cui l'italiano.;0
1253;buone per il prezzo;le ho comperate perchè potevo utilizzare un coupon quindi il prezzo era buono. la qualità del suono non è granchè. pochi bassi. sulla durata della batteria non ho molto da dire perchè le uso poco. il bluetooth tiene abbastanza bene la distanza. se non è possibile utilizzare qualche buono sconto e si desidera una qualità del suono medio alta è preferibile rivolgersi su altri prodotti.;0
1254;Una truffa;suono metallico  scandaloso  anche al massimo non si sente alto  basse frequenze assenti... completamente privi dei nuovi codec audio presenti su cuffie da 10! cuffie vecchie che si sentono come una radiolina a noni '80! da comprare solo se vi piace la carica wireless  comunque lentissima! chi scrive sono ottime  deve avere qualche interesse personale oppure non ha mai avuto una cuffia in vita sua.prodotto da ritirare dalla vendita.nemmeno regalato vale la pena!bluedio mai più!;0
1255;molto male.il suono e gli auricolari;gli auricolari non sono assolutamente con cancellazione del rumore  i gommini sono piccolissimi e quindi cadono  la carica wireless non funziona. in piu gli auricolari sono tutti sporchi e la scatola risulta aperta anche se maldestramente ha nono provato a richiudere. quindi sono usati e gli renderò indietro;0
1256;Connessione instabile;purtroppo non funzio o per niente  la co nonessione salta e se mi spostavo ad un metro dal telefono non si sentiva nulla.chiesto il reso  peccato perché la forma era comoda nellorecchio.purtroppo le mie erano difettose  può anche capitare.;0
1257;auricolari bluetooth Bluedio;qualita suono discreta qualche volta uno degli auricolari si disco nonette e con molta pazienza lo cancello dall elenco dispositivi btooth e poi riassocio oppure li spengo e li riaccendo senza infamia e senza lode. rapporto qualita prezzo buono.;0
1258;cuffie bluetooth;non ho avuto un gran feeling con queste cuffie  sono anche poco avvezzo a portarle di solito  ho fatto per provare e comunque mi calzano meglio i normali e vecchi auricolari con il filo. questi sembra sempre che tendano in continuazione a cadere dalle orecchie...credo che li userò pochissimo;0
1259;Resi 15 min dopo;neanche 5 min dopo averli spacchettati...l'auricolare di s per si desintonizza  si spegne. quello d per continua a suonare anche se lo allontano dall'orecchio. riprovo...e nuovamente succede. reso avviato solo 15 min dopo averli ricevuti.l'audio non è poi cosi male ma se appena attivati da nono problemi  qualcosa non torna.;0
1260;Sorpresona!!!!!!!;ottime per il lavoro prezzo a cui le ho prese.sono di buona fattura  essendo in ear calzano perfettamente sono anche. belle  e pratiche da mettere e togliere mac la vera sorpresa è nel suono   bassi profondi ma non pompati alti il giusto se avete tracce audio di qualità vi dara nono soddisfazione.;0
1261;Non va in stereo  solo Destro o Sinistro;non c'è modo di farlo funzionare in stereo.l'audio si sentensolo su uno dei due auricolari  destro o sinistro  mai insieme.nonostante abbia provato decine di volte il reset come spiegato nel manuale. credo che chiederò il reso;0
1262;Molto funzionali. Ma Come funziona la custodia di ricarica?;arrivati oggi! molto belli utili e funzionali. i pulsanti touch funzio o bene e sono comodi. si sente bene sia l audio della musica che le telefonate! non ho capito però se la custodia posso utilizzarla per riporre e portare in giro gli auricolari anche se sono carichi al 90%...o se è preferibile metterli nella custodia solo quando sono scarichi. meglio evitare continuamente di metterli a caricare e toglierli ? grazie;0
1263;Auricolare sinistro non funzionante;arrivato nei tempi giusti  ma all'apertura ho notato immediatamente che l'auricolare sinistro non funzionava  ho fatto varie prove sperando fosse un problema di accoppiamento col bluetooth  ma non è così perché non funziona;0
1264;Auricolari Bluetooth interessanti;acquistati super scontate a 17 99   ma dopo averle utilizzate mi sento di dire che ne valeva la pena acquistarle anche a prezzo pieno.la qualità dell'audio è davvero ottima  da entrambi gli auricolari.la durata della batteria è di 8 h realmente se non di più  ma le cuffie possono essere ricaricate nella custodia di ricarica fino a 4 volte arrivando così alle 30/40 h dichiarate dal venditore che sono quindi reali.nella custodia di ricarica dura all'incirca 1 ora e mezza  mentre ricaricare completamente la custodia di ricarica richiede per ovvie ragioni più tempo. capire che la ricarica della custodia di ricarica è completa la luce verde emessa dalla custodia da lampeggiante diventa fissa. il cavo di ricarica usa una classica usb compatibile con tutti classici caricatori del telefono  unico appunto che come al solito questo cavo è corto.le cuffie sono corte  confortevoli e dotate di 6 gommini per l'auricolare per poter aver ricambio in caso di perdita o usura.le cuffie sono dotate di controllo touch intelligente  quindi con dei semplici tocchi spiegati chiaramente nel bugiardino si può alzare/abbassare il volume  cambiare brano  attivare siri etc.unico difetto? io non riesco ad associarle al mio macbook air 2020  mentre con l'iphone si associano. ho letto altre recensioni in cui altre persone riuscivano ad associarle  ma non è il mio caso perchè altre cuffie bluetooth riesco ad associarle e questo è il motivo delle 4 stelle.;0
1265;In linea col prezzo pagato;"la qualità delle cuffiette è in linea col prezzo pagato (intorno ai 17 euro). non adatte all'ascolto di musica in quanto l'audio è piuttosto ""impastato"" con bassi molto deboli. per quanto riguarda le telefonate funzio o abbastanza bene. voce chiara in cuffia e anche chi riceve sente abbastanza chiaramente a differenza di altri modelli da me provati (anche più costosi) dove la voce all'interlocutore arriva decisamente ovattata e rimbombante. quindi promosse per quanto riguarda le telefonate (anche con singola cuffietta) mentre non consigliate in caso di utilizzo per ascoltare musica.";0
1266;ottime;inizialmente non riuscivo a trovare l'alloggiamento esatto per mio orecchio...mi cadevano spesso  poi dopo alcune prove ho trovato la posizione perfetta (che è quella rivolgendo il gambo quasi all'altezza del naso nel mio caso)...durata della batteria buona e suono decente;0
1267;Migliorare la connessione Bluetooth e ripetoaudio e molto accettabile;tanto merito ai fattorino che compiono un gran lavoro  l'articolo non era da noneggiato l'imballo come sempre protetto ma l'articolo in sé non mi ha soddisfatto l'audio e buono ma la co nonessione è di poco raggio dopo 5 metri salta.;0
1268;Smart working;"ho comprato queste cuffie principalmente per il ""lavoro da casa"" mi servivano cuffie poco lunghe e ingombranti e queste fa nono per me.i punti di forza sono: poco lunghe e quindi con meno ingombro  la luce dei led è bianca brillante quindi si vede davvero bene quando fa il riconoscimento con l'altra cuffia (mi preoccupava il fatto che fosse bianca ma si vede davvero bene) poi molto bello il fatto che se posi la cuffia destra si mette in pausa tutto il sistema la parte touch è molto precisa e laudio è di qualità ovviamente pensando al fatto che non costano 150 euro ma per l'utilizzo che devo fare io in questo momento di smaert working va nono benissimole ho provate anche con il mio smart tv e non mi ha nono dato alcun problema nemmeno dopo ore che le portavo guardando un film un po lungo ad astrahaaaa si caricano abbastanza in fretta meno la base ma durano tanto.";0
1269;Buoni ma scomodi...;devo dire che il suono è discreto  la cancellazione per me è nulla  ( paragonata alle airpods pro) sono un po scomode non aderiscono bene allorecchio  facile labbinamento col telefono  la qualità soprattutto della confezione non è granché  di ottimo cè la durata della batteria e la ricarica wireless...;0
1270;Bel design pessimo funzionamwnto;co nonessione instabile ed incerta. con macbook pro difficoltà a co nonettersi anche dopo svariati reset. molto pratica la ricarica wireless. qualità audio buona sia in entrata sia in uscita. non li ricomprerei;0
1271;Sconsigliato;purtroppo mi ritrovo estremamente scontenta dall'acquisto di quest'articolo. inizialmente il prodotto sembrava anche di qualità  devo dire che la qualità del suono è buona  ma a meno di un mese dall'acquisto mi ritrovo con le cuffie che funzio o a scatti e molto spesso fa nono anche fatica a co nonettersi. richiesto il rimborso;0
1272;Comode  peccato per il suono;ho aspettato a recensire perché volevo provarle per più tempo. non mi piace il suono  sembra che va da una cuffia all'altra ogni tanto  non si sente sempre in contemporanea. inoltre pensavo di pagare meno  invece no... però sono comode  non fa nono male all'orecchio se si tengono per tanto tempo e la batteria regge bene.;0
1273;Dettagli prodotto non complete;le 2 parti che compongono la cuffietta l non combaciano perfettamente e resta una fessura che mi fa dubitare che resti impermeabile  poi non è specificato che il case si ricarica solo ed esclusivamente te con il cavetto in dotazione e non con anche altri cavetti tipo criguardo utilizzo  suono discreto sia in chiamata che musica.ancora da vedere durata batteria.;0
1274;NOn compatibile con Fiat Punto Evo;la mia nuva kuga aveva come abbaglianti delle luci alogene gialle che non erano proprio belle in quanto tutto il gruppo ottico e a luce led bianca.ho acquistato queste luci e devo dire che sono rimasto sorpreso.sono h11 ma montano anche come h9 senza nessun problema infatti entrano perfettamente e fa nono una luce molto forte e luminosa al prezzo offerto e un vero affare davvero soddisfatto;0
1275;Lampade led con ventolina di raffreddamento;i led sono molto ben fatti  il corpo della lampada é tutto alluminio con dissipazione attiva ( con ventoli a di raffreddamento) il fascio di luce é molto lineare come quello alogeno senza dare fastidio alle persone che sta nono avanti. per la durata non posso dire un granché perché li sto usando da meno di un mese ma penso che sara nono parecchio longevi nel caso faró un aggiornamento della recensione. unica pecca secondo me é il prezzo dovrebbe essere un pelino più basso per il resto tutto ottimo li consiglio;0
1276;Prodotto al di sotto delle aspettative.;li ho comprati per sfizio  per dare un tocco in piu alla mia auto e per ora sono perfetti i 6000k si vedono tutti e anche la luce fredda rispetto a quella calda ha una marcia in piu!! se volete migliorare anche di poco la vostra auto fatevi questo regalo e con 40 vi togliete uno sfizio (li valgono tutti);0
1277;Di poco conto;dovrò restituirle! fa nono una bella luce bianca ma sulla mia 508 lenticolare non mi piace il risultato in quanto non sono belle intense e sul lato sinistro sono praticamente assenti. credo sia colpa del lenticolate...forse. tuttavia voglio provare con qualcosa di più potente.ho provato altro che coprono a 360° ed è un po migliorato ma di poco poco.. il problema sono le lenticolari che ho.;0
1278;luci auto h7;non sono molto soddisfatto da queste  perchè c'è scritto che sono semplici da montare  mentre io ci ho messo un bel po non adattandosi alla mia auto. poi non so se le mie sono difettose  ma non emettono molta luce come dice nella descrizione(12000lm) perchè ho altre luci h7 e fa nono un pò più luce rispetto a queste.;0
1279;Ottimo per abbaglianti;non posso esprimere al massimo il mio giudizio  in quanto sono sate montate come abbaglianti.bellissima luce bianca e potente  ma ripeto sto parlando di abbaglianti.ho provato a sfanalare l'auto davanti per poterlo sorpassare  beh il tipo avrà preso paura  si è trovato un fascio di luce addosso bestiale... bellissimo l'effetto.per la qualità a mio avviso un pò scadente  troppa plastica. cosa che ho notato  manca l'alimentatore che solitamente si trova sulle lampade led  non so se questo possa penalizzare la sua durata o qualità.le ricomprerei ma sempre come abbaglianti  e no come anabbaglianti  ho paura che non durino troppo.;0
1280;Non bene per la mia auto;non ho avuto modo di provarli visto che sono arrivati senza un componente che serve per montare i fari  ho visionato le istruzioni e anche il video illustrativo  ma in quest ultimo sono stati utilizzati dei fari diversi dal modello che ho ordinato (h7)  in più nella descrizione del prodotto non c'è nessun acce nono al dover acquistare un ulteriore parte per poter montare i suddetti fari;0
