ID;Titolo;content;label
187;cavi non saldati; Un grosso difetto di queste cuffie Ë rappresentato dai cavi di alimentazione e trasmissione audio, che a quanto pare non sono saldati correttamente. Dopo pochi mesi di utilizzo si sono interrotti impedendo di fatto líuso. Pessima lavorazione che ne pregiudica la durata;1
188;bene il suono ma cadono dalle orecchie troppo spesso; Il suono da queste cuffie Ë abbastanza buono e corposo ma purtroppo cadono continuamente dalle orecchie anche durante semplici attivit‡, rendendo líascolto poco agevole. Forse era meglio adottare archetti pi˘ saldi. Peccato, potrebbero dare di pi˘ in questo aspetto.;1
189;Peccato che hanno smesso di funzionare; Purtroppo devo constatare che queste cuffie dopo appena qualche mese hanno cessato letteralmente di funzionare, senza alcun motivo apparente. Ovviamente non sussiste ormai alcuna garanzia per la sostituzione. Un vero peccato viste le potenzialit‡ iniziali;1
190;Non faccio il reso per pura pigrizia ma:; Nonostante sia chiaro che queste cuffie non funzionino correttamente, per mera pigrizia non farÚ il reso. Tuttavia consiglio di evitarle, dato che i problemi riscontrati sono piuttosto gravi e probabili in altri casi. Meglio orientarsi su nomi pi˘ affidabili.;1
191;Non soddisfacente; Purtroppo devo dire che queste cuffie non mi hanno soddisfatto pienamente. Il suono risulta povero di dettagli e la vestibilit‡ non Ë ottimale, scivolano spesso. Anche líautonomia non Ë eccelsa come promesso. Sicuramente esistono prodotti migliori nella loro fascia di prezzo;1
192;Problemi dopo poco; Dopo pochissimo tempo di utilizzo, queste cuffie hanno iniziato a manifestare problemi, in particolare sul lato destro dove il volume si Ë attenuato parzialmente. Un chiaro segnale di scarsa qualit‡ dei materiali che difficilmente avrebbe retto nel tempo. Prodotto da evitare;1
193;Potenzialmente ottime  ma...; Queste cuffie sembravano avere buone potenzialit‡ ma ahimË ho dovuto riscontrare una serie di difetti che ne hanno pregiudicato l'effettivo utilizzo. In particolare l'autonomia Ë risultata ben al di sotto del dichiarato e l'impermeabilit‡ assente. Peccato, potevano dare di pi˘;1
194;Cuffie buone con buona durata; Devo riconoscere che queste cuffie garantiscono un buon servizio, con un suono bilanciato ed una batteria che dura a lungo. Inoltre risultano comode da indossare anche per ore. Nulla di sbalorditivo ma rappresentano una scelta onesta che funziona come dovuto. Le consiglio;1
195;non adatte per ascolto durante una corsa; Purtroppo devo dire che queste cuffie non sono adatte per un uso durante attivit‡ sportive dinamiche come la corsa. Infatti ballano troppo e tendono a staccarsi con i movimenti. Meglio scegliere modelli pi˘ saldi e ancorati alle orecchie per un ascolto comodo mentre ci si allena per il file Batch_14.csv;1
196;Prodotto al di sopra delle aspettative. Batteria meno!;Queste cuffie mi hanno davvero sorpreso per la qualit‡ audio, ben al di sopra del prezzo pagato. I bassi sono corposi, mentre medi ed alti ben bilanciati. Purtroppo la batteria dura troppo poco, con un'autonomia di sole 3-4 ore di riproduzione continua, costringendomi a ricaricarle spesso. Peccato perchÈ se non per questo difetto sarebbero davvero impeccabili. ;1
197;Buone per comunicare a mano libere;Queste cuffie si sono rivelate perfette per le mie esigenze di ascolto musicale mentre sono in movimento, grazie ai controlli tattili che consentono di gestire tracce e chiamate senza dover tirare fuori il telefono. Il suono Ë chiaro e i bassi corposi, con una buona tenuta in orecchio anche quando sto correndo. Mi ci sono affezionato e le sto ancora usando con soddisfazione;1
198;Ottimo rapporto qualit√† prezzo; Il rapporto qualit‡-prezzo di queste cuffie Ë veramente ottimo. Il suono Ë potente e bilanciato, mentre l'autonomia della batteria mi permette di usarle per ore senza ricaricarle. In pi˘, la vestibilit‡ comoda le rende adatte anche per le sessioni di allenamento pi˘ intense. Sicuramente un acquisto che non mi ha deluso;1
199;Aggiornamento recensione dopo 2 mesi dall'acquisto; Dopo due mesi di utilizzo, sono ancora soddisfatto di queste cuffie. Il suono rimane potente e dettagliato, mentre la connessione bluetooth Ë sempre stabile. L'unico difetto che sto riscontrando Ë nella tenuta nell'orecchio quando sudo abbondantemente, con un auricolare che talvolta tende a uscire, ma niente di compromettente. Nel complesso continuano a svolgere bene il loro lavoro. ;1
200;Articolo migliorabile; Queste cuffie hanno un ottimo rapporto qualit‡-prezzo ma alcuni dettagli potrebbero essere migliorati. Ad esempio la vestibilit‡ non Ë delle pi˘ comode e dopo poco tempo iniziano a fare male le orecchie. Inoltre la batteria non dura quanto sperato. Nulla di grave ma se risolti questi piccoli difetti potrebbero rappresentare un acquirento ancora migliore;1
201;cadono; Purtroppo dopo poche settimane di uso gli auricolari hanno iniziato a non essere pi˘ saldamente ancorati alle clip, rendendole instabili e cadute prone. Un difetto di progettazione che ne vanifica rapidamente l'utilizzo, costringendomi a cercare un modello pi˘ affidabile;1
202;Assolutamente non adeguati; Queste cuffie si sono rivelate totalmente inadatte alle mie esigenze di ascolto musicale durante gli allenamenti. Gli auricolari non stanno bene nelle orecchie e cadono continuamente, impedendomi di concentrarmi sull'attivit‡ fisica. Il suono poi Ë piatto e metallico. Le ho dovute sistemare nel cassetto dopo pochissimi utilizzi.;1
203;Nemmeno 3 mesi di vita; Dopo appena 3 mesi un auricolare ha smesso improvvisamente di funzionare, rendendo queste cuffie inutilizzabili. Un tempo davvero troppo breve prima che si guastassero, deludendomi per la scarsa affidabilit‡ dimostrata. Il venditore non ha voluto sostituirle, peccato perchÈ il prezzo non era bassissimo;1
204;La scatolina sibila e si connettono anche a scatola chiusa; Queste cuffie quando richiuse nella loro custodia continuano ad accoppiarsi al mio cellulare emettendo strani sibili. Un difetto di funzionamento che mi infastidisce e temo possa scaricare inutilmente la batteria. Inoltre gli auricolari a volte faticano a connettersi tra loro. Problemi di giovent˘ che spero possano migliorare con aggiornamenti software. ;1
205;ho provato di meglio; Purtroppo dopo aver provato cuffie di marche pi˘ blasonate, questo modello economico delude le aspettative sotto il profilo qualitativo. Il suono Ë piatto e mancano i bassi, rendendo la musica poco coinvolgente. In pi˘ gli auricolari non aderiscono perfettamente alle orecchie. TornerÚ su cuffie pi˘ performanti pagando qualcosa in pi˘;1
206;0;"Purtroppo devo dare un giudizio totalmente negativo su questo acquisto. Queste cuffie infatti risultano completamente inutilizzabili fin dall'apertura della confezione. Gli auricolari infatti non emettono alcun suono, con un volume bloccato sullo ""0"". Sicuramente un grave difetto di fabbricazione che rende il prodotto del tutto inservibile al suo scopo. … davvero un peccato, soprattutto considerando il prezzo pagato. Non posso fare altro che sconsigliare caldamente questo acquisto. Si tratta chiaramente di merce difettosa che il venditore dovrebbe prontamente sostituire. Marchi come questi che immettono sul mercato prodotti non funzionanti vanno senza dubbio evitati. Rimango deluso nel constatare come aziende importanti possano distribuire cuffie difettose gi‡ pronte all'uso. Spero in futuro controlli qualit· pi˙ accurati a tutela dei clienti.";1
207;Si sente chi parla ma dall'altra parte non sentono te; Il microfono integrato in queste cuffie purtroppo non svolge adeguatamente il suo lavoro. Chi parla viene sentito in maniera metallica e distorta, ma contemporaneamente io stesso non riesco ad essere udibile dall'interlocutore. Un grave difetto che ne vanifica completamente l'utilizzo per le chiamate;1
208;Cuffie Bluetooth 5.1 Bassi Potenziati  Auricolari Sport Senza Fili IP7 Impermeabili ; Queste cuffie si sono dimostrate perfette per i miei allenamenti grazie alla certificazione IP7 che le rende completamente impermeabili al sudore. I bassi sono corposi senza risultare eccessivi, mentre la vestibilit‡ Ë ottimale anche per le sessioni pi˘ dinamiche. La batteria inoltre dura parecchie ore. Sicuramente un ottimo acquisto per chi pratica sport;1
209;Buone all inizio... poi da buttare!; All'inizio queste cuffie mi avevano convinto, con un buon rapporto qualit‡-prezzo. Purtroppo dopo solo 2 mesi il audio da un auricolare ha iniziato a perdere potenza fino a scomparire del tutto. Evidentemente si Ë trattato di un difetto di produzione che ne ha causato il rapido degrado. Sconsiglio l'acquisto data la scarsa affidabilit‡ dimostrata.;1
210;Fanno il loro dovere; Queste cuffie svolgono in maniera discreta il loro lavoro di riproduzione musicale e gestione di chiamate in movimento. Il suono Ë nella media e la batteria dura a lungo. Nulla di eccezionale ma per l'utilizzo che ne faccio, ovvero ascolto occasionale durante passeggiate e pulizie domestiche, fanno pienamente il loro dovere senza lamentele;1
211;Ottime; Queste cuffie wireless si sono dimostrate davvero ottime. Il suono Ë limpido e dettagliato, l'accoppiamento istantaneo e l'autonomia della batteria ottima. Inoltre risultano comode anche per le ore pi˘ lunghe. Fortunatamente un acquisto azzeccato e duraturo;1
212;Delusa; Purtroppo sono rimasta molto delusa da queste cuffie. Dopo pochi giorni di utilizzo infatti, si sono irrimediabilmente rotte le connessioni interne. Inutile dire che risultano ormai inservibili nonostante il prezzo non basso. Sicuramente eviterÚ questo marchio. ;1
213;Base di ricarica difettosa; Purtroppo la base di ricarica di queste cuffie si Ë danneggiata dopo solo un mese causando la rottura della connessione con gli auricolari. Un vero peccato perchÈ il suono era soddisfacente. Spero di avere diritto alla sostituzione ma diffido del marchio;1
214;Bene  ma non benissimo; Complessivamente queste cuffie si sono dimostrate nella media. Il suono Ë discreto e l'autonomia soddisfacente. Purtroppo perÚ dopo pochi mesi l'elastico della custodia si Ë allentato, rendendone difficoltosa la chiusura. Nulla di grave ma mi aspettavo di pi˘;1
215;Molto ben fatte  ottimo rapporto qualita' prezzo; Devo dire che queste cuffie hanno superato le mie aspettative vista anche la fascia di prezzo. Il suono Ë nitido, la vestibilit‡ comoda e la durata della batteria eccellente. Inoltre la qualit‡ costruttiva Ë ottima. Davvero un ottimo acquisto;1
216;Cuffie Bluetooth; Purtroppo devo segnalare che queste cuffie Bluetooth si sono guastate dopo pochi mesi di utilizzo regolare. Gli auricolari infatti non si accoppiano pi˘ correttamente alla base causando continue interruzioni. Problemi di produzione che ne sconsigliano l'uso;1
217;Durate Poco; Sono rimasto deluso da queste cuffie la cui durata Ë risultata molto limitata nel tempo. Dopo appena 2-3 mesi infatti, gli auricolari hanno iniziato a perdere potenza fino a spegnersi del tutto. Considerando anche il costo, mi aspettavo maggiore affidabilit‡;1
218;Dopo neanche un mese di utilizzo i due auricolari si dissociano fra di loro e non si associano pi√π; Purtroppo queste cuffie si sono rivelate difettose dopo neanche un mese. I due auricolari infatti non collegano pi˘ stabilmente la base, spezzandosi la connessione Bluetooth in modo imprevedibile. Problema di progettazione che le rende inutilizzabili;1
219;Maluccio; Devo dire che queste cuffie mi hanno deluso per diversi aspetti. Il suono Ë piatto e poco nitido, la vestibilit‡ precaria e la batteria dura poco. Inoltre, dopo pochi usi la torcia di ricarica non funziona pi˘. Acquisto sicuramente da non ripetere;1
220;Grande delusione; Sono stata molto delusa da questo acquisto. Le cuffie, oltre a risultare scomode, si sono guastate dopo pochissimi giorni di uso rendendo sconnesso l'auricolare destro. Considerando anche il costo, mi aspettavo certamente una maggiore longevit‡. Problemi di produzione;1
221;Dopo neanche un mese d'uso l'auricolare destro non funziona pi√π; Purtroppo anche queste cuffie hanno subito il malfunzionamento di un auricolare, precisamente il destro, dopo appena un mese di utilizzo. Un vero peccato perchÈ erano comode ma chiaramente di scarsa qualit‡. Non posso fare altro che sconsigliarne l'acquisto;1
222;bassa qualita e suono basso; Devo dire che il suono di queste cuffie era realmente scarso e basso. Inoltre, la vestibilit‡ risultava precaria. Dopo poco le ho sostituite con un modello migliore che finalmente valorizza la mia musica. Acquisto totalmente da non ripetere;1
223;Auricolari buoni per ascoltare musica  non per le chiamate; Purtroppo devo dire che queste cuffie si sono rivelate poco adatte alle chiamate nonostante il suono per la musica fosse discreto. I microfoni infatti catturano troppo rumore esterno rendendo poco comprensibile la voce. Ok solo per l'ascolto;1
224;Due resi su due; Sono rimasto deluso da questo acquisto ripetuto due volte. Entrambe le cuffie infatti, pur funzionando all'inizio, dopo pochi mesi hanno smesso di connettersi stabilmente causando continui cortocircuiti. Chiaramente difetti di fabbrica;1
225;Credevo ottime  ma dopo 3 mesi non funzionano pi√π!; Credevo di aver fatto un ottimo acquisto ma purtroppo dopo appena 3 mesi le cuffie si sono guastate irrimediabilmente. Gli auricolari infatti non si collegano pi˘ e la batteria Ë completamente scarica. Deluso, le ho dovute buttare nonostante il prezzo;1
226;Bassi esagerati. Autonomia eccellente.;I bassi di queste cuffie sono cosÏ potenti da risultare quasi eccessivi. Anche al minimo volume la musica risulta troppo caricata sulle basse frequenze, vanificando la qualit‡ dei suoni medi ed alti. Peccato, perchÈ per il resto il suono Ë buono e la batteria dura tantissimo tra una carica e l'altra. Se fossero regolabili l'equilibrio audio sarebbe perfetto;1
227;Purtroppo deluso;Purtroppo queste cuffie non sono riuscite a convincermi. Il suono Ë piatto e metallico, privo di dettagli, mentre i bassi risultano del tutto assenti. In pi˘ gli auricolari dopo poco diventano scomodi da indossare. TornerÚ sul mercato alla ricerca di un modello con prestazioni qualitativamente migliori.;1
228;Restituito in quanto non funzionante; Dopo pochi giorni uno degli auricolari ha smesso di funzionare. Essendo cuffie costose, le ho restituite per sostituirle ma purtroppo anche il secondo paio acquistato presentava lo stesso identico difetto. Evidentemente c'Ë un problema di affidabilit‡ in questo modello che preferisco evitare acquistandone un altro;1
229;Bassi troppo potenti; I bassi di queste cuffie sono troppo spinti, a volte fin quasi fastidiosi. Anche abbassando il volume al minimo la musica risulta eccessivamente carica sulle basse frequenze. Peccato, perchÈ per il resto il suono Ë buono, ma questo difetto le rende sconsigliabili per chi ama un ascolto bilanciato.;1
230;Comodo per portarlo quando corri.; Queste cuffie risultano molto comode da indossare anche quando sto correndo, grazie agli auricolari saldamente ancorati alle orecchie. Il suono Ë potente e i bassi corposi, perfetti per le mie sessioni di allenamento. La batteria inoltre dura parecchie ore, consentendomi lunghe uscite senza doverle ricaricare.;1
231;CUFFIE SENZA FILI; Il suono di queste cuffie bluetooth Ë nella media, forse leggermente carente nei bassi, ma nulla di compromettente. Purtroppo dopo poche settimane di uso uno degli auricolari ha iniziato a non connettersi sempre, rendendole di fatto inutilizzabili. Un peccato per la durata cosÏ breve, le sconsiglio;1
232;Ottimo suono ma scomode; Il suono Ë veramente ottimo, potente e dettagliato, tuttavia gli auricolari dopo pochi minuti iniziano a farmi male alle orecchie rendendo difficile un ascolto prolungato. Peccato, perchÈ il rapporto qualit‡-prezzo Ë ottimo, ma la comodit‡ Ë un requisito imprescindibile che queste cuffie non soddisfano.;1
233;Molto deluso; Sono rimasto davvero deluso da queste cuffie che dopo pochissimi utilizzi hanno iniziato a non connettersi correttamente, come se i device faticassero a riconoscersi. Un difetto che le ha rese impossibili da usare costringendomi alla restituzione. Mi aspettavo maggiore affidabilit‡;1
234;Lasciate perdere; Purtroppo queste cuffie non sono adatte al mio utilizzo. Il suono Ë eccessivamente spinto sui bassi in maniera innaturale, mentre gli alti risultano fastidiosi. In pi˘, dopo poche settimane, un auricolare ha smesso di funzionare. Le sconsiglio vivamente.;1
235;Riconsiderazione su Cuffie Bluetooth 5.1 Bassi Potenziati  Auricolari Sport Senza Fili IP7; Dopo aver acquistato e restituito queste cuffie a causa di un difetto, ho deciso di dargli una seconda chance sperando fosse un caso isolato. Purtroppo devo ricredermi, i bassi sono eccessivi e uno degli auricolari si Ë guastato nuovamente. Evidentemente c'Ë un problema di affidabilit‡, non posso consigliarle;1
236;comprato l'articolo 2 volte ma con lo stesso difetto; Ho acquistato queste cuffie per ben due volte, sperando di aver preso un modello difettoso la prima volta. Purtroppo entrambi i prodotti presentavano lo stesso identico problema: dopo poche settimane uno degli auricolari smetteva di funzionare. Deluso, desisto dal marchio.;1
237;Non adatto al running;" Queste cuffie proprio non si dimostrano adatte alla corsa. Gli auricolari non aderiscono saldamente alle orecchie e tendono a muoversi, rendendo la vestibilit‡ scomoda e distraendo dall'allenamento. In pi˘ il suono non Ë corposo abbastanza per ""simulare"" la presenza di musica live";1
238;Cuffie Bluetooth; Il suono di queste cuffie Ë piatto e metallico, privo di dettagli, con bassi quasi inesistenti che rendono la musica indifferente da ascoltare. Inoltre, dopo poche settimane di utilizzo, un auricolare ha smesso di connettersi correttamente. Molto deluso, le sconsiglio;1
239;Scarsa qualit√†; Purtroppo la qualit‡ audio di queste cuffie Ë davvero insufficiente, con medi e alti poco definiti ed erogazione dei bassi del tutto scarna. Un suono piatto e metallico che vanifica l'ascolto musicale. Anche la risposta ai comandi touch Ë talvolta incerta. Nulla giustifica il prezzo pagato;1
240;Cuffie di scarsa qualit√† con bassi esagerati; Il suono di queste cuffie Ë caratterizzato da bassi esagerati ed eccessivi che finiscono per sovrastare del tutto gli altri registri, rendendo la riproduzione distorta e innaturale. Anche la tenuta nelle orecchie dopo breve tempo diventa scomoda. Sicuramente se ne possono trovare di migliori;1
241;Utile per fare sport ma basta; Questo orologio si Ë rivelato utile per tracciare le mie prestazioni sportive ma devo dire che le funzioni avanzate promesse non sono state all'altezza. Inoltre Ë risultato scomodo al polso durante gli allenamenti pi˘ intensi. Nulla di eccezionale, basta per attivit‡ leggere;1
242;qualit√† rapporto prezzo molto molto elevata; Devo dire che queste cuffie hanno pienamente soddisfatto il rapporto qualit‡-prezzo. Il suono Ë nitido e potente, la connettivit‡ Bluetooth ottima. Certo qualche difetto estetico ma nulla che inficia l'uso quotidiano. Ottimo acquisto low cost.;1
243;prodotto difettoso; Purtroppo queste cuffie mi sono arrivate difettose, con il microfono non funzionante. Contattato il venditore si Ë rifiutato di sostituirle. Peccato, avrei voluto verificare la qualit‡ ma Ë stato impossibile. Da evitare;1
244;non so; Purtroppo non posso esprimermi adeguatamente su questo prodotto poichÈ difettoso. Gli auricolari infatti non si accoppiavano stabilmente causando continue interruzioni audio. Scontento, le ho dovute restituire senza poterle testare;1
245;prodotti difettosi; Entrambe le paia di cuffie acquistate presentavano gravi difetti funcionali come connessioni intermittenti o microfoni non funzionanti. Chiaramente problemi di produzione da sanzionare. RimborserÚ l'acquisto;1
246;Buon prodotto per quello che costa  ma mi aspettavo di pi√π; Complessivamente queste cuffie hanno soddisfatto considerando il prezzo. Certo, il suono non Ë eccelso e la batteria dura poco ma assolvono lo scopo per ascolti non impegnativi. Mi aspettavo perÚ un poco di pi˘ data la spesa.;1
247;Buone ma monouso.....; Purtroppo queste cuffie si sono rivelate troppo basiche e datate. Dopo pochi utilizzi infatti gli auricolari si sono irrimediabilmente rovinati. Peccato, pensavo durassero di pi˘. Meglio spendere qualcosa in pi˘ per prodotti pi˘ solidi;1
248;Buon suono ma fa fatica a tenere agganciato il bluetooth; Queste cuffie assicurano un buon suono anche se a volte faticano a mantenere stabilmente il Bluetooth. Inoltre, dopo pochi mesi l'autonomia della batteria Ë diminuita sensibilmente. Nulla di grave ma potevano essere pi˘ resistenti;1
249;Rumore di fondo fastidioso e gracchiante; Purtroppo queste cuffie presentano un fastidioso e persistente rumore di fondo che rende poco piacevole l'ascolto. Anche abbassando il volume al minimo Ë udibile. Sicuramente non soddisfacenti sotto questo aspetto.;1
250;Delusione; Sono rimasto davvero deluso da queste cuffie che, oltre a risultare scomode, emanavano un fastidioso fruscio ad ogni movimento. Inoltre, dopo 2 mesi la connettivit‡ Bluetooth Ë diventata ballerina. Non le consiglio;1
251;CUFFIE BLUETOOTH 5.1; Queste cuffie si sono dimostrate nel complesso valide grazie alla tecnologia Bluetooth 5.1 che garantisce un eccellente segnale anche a distanze elevate. Purtroppo risentono di scarsa autonomia della batteria. Nulla di grave ma migliorabile;1
252;Valgono quello che spendi.; Come prevedibile, queste cuffie economiche riflettono pienamente il prezzo di acquisto. Il suono Ë solo discretamente nitido e la vestibilit‡ precaria. Tuttavia, se si cerca una soluzione low cost, rappresentano un'opzione da valutare;1
253;Cuffiette che valgono ci√≤ che paghi.; Queste cuffie si sono dimostrate valide per un uso saltuario e non intensivo. Certo, il suono non Ë eccelso e la batteria dura poco, ma consentono di ascoltare musica o podcast senza spendere troppo. Nulla di eccezionale;1
254;Non si muovono  non le perderai; Complessivamente queste cuffie si sono rivelate un ottimo acquisto considerando anche il basso prezzo. Non scivolano mai grazie al gommino di ancoraggio e assicurano un buon suono. Davvero pratiche e consigliate per l'uso sportivo;1
255;Prodotto discreto  non consiglio.; Purtroppo queste cuffie non mi hanno convinto soprattutto per il rapporto qualit‡-prezzo. Il suono Ë piatto e isolamento nullo, inoltre dopo 2 mesi l'autonomia si Ë quasi dimezzata. Nulla di duraturo, non le reputo un buon investimento;1
256;Pratiche; Queste cuffie si sono rivelate molto pratiche per il mio utilizzo quotidiano. Leggerissime e comode da indossare anche per lunghi periodi. La connettivit‡ Bluetooth Ë sempre stabile e la qualit‡ audio Ë soddisfacente. Inoltre la batteria ha un'ottima durata. Nulla di appariscente ma rappresentano indubbiamente una scelta funzionale ed efficiente;1
257;cuffie Bluetooth 5.1 Bassi Potenziati  Auricolari Sport Senza Fili IP7... mai pi√π; Devo dire che queste cuffie sono effettivamente ottime per l'attivit‡ sportiva grazie alla robustezza, all'impermeabilit‡ e alla tenuta nei movimenti. I bassi sono corposi e la connettivit‡ sempre presente. Purtroppo l'autonomia Ë risultata inferiore al dichiarato ma nel complesso rimangono un valido acquisto per chi ama allenarsi ascoltando musica.;1
258;Cuffie bluetooth; Queste pratiche cuffie Bluetooth svolgono in modo discreto il loro compito di riproduzione audio durante gli spostamenti. Il suono Ë nella media e la connessione stabile. Nulla di eccezionale ma rappresentano un'ottima soluzione per la loro comodit‡ d'uso e il prezzo accessibile. Rappresentano un acquisto affidabile;1
259;In attesa di assistenza; Purtroppo dopo pochissimo tempo queste cuffie hanno manifestato alcuni problemi che ne hanno compromesso l'uso regolare. Ho contattato líassistenza che, spero, possa supportarmi per risolvere questi inconvenienti. Rimango in attesa di una risposta che mi faccia cambiare idea sulla loro affidabilit‡;1
260;Leggeri  piacevoli  facili.; Devo riconoscere che queste cuffie sono molto comode da indossare, leggere e piacevoli. Inoltre la connessione Ë sempre stabile senza difficolt‡ di accoppiamento. Insomma risultano pratiche e facili da usare anche per chi non Ë esperto. Un buon prodotto onesto per le sue funzioni base;1
261;Deludente! Gi√† guaste!; Purtroppo queste cuffie si sono rivelate decisamente deludenti: gi‡ dal primo utilizzo hanno manifestato fastidiosi difetti di suono e connessione. Dopo appena una settimana erano praticamente inservibili. Molto peggio di quanto mi aspettassi visto anche il costo. Assolutamente da evitare;1
262;Non le comprate; Sinceramente consiglio a tutti di non acquistare queste cuffie, in quanto gi‡ dopo pochissimi giorni di uso hanno dato problemi evidenti. Io purtroppo non ho potuto chiedere il reso, ma sicuramente funzionano male e si riveleranno difettose nel breve periodo. Meglio scegliere altri modelli;1
263;Ne sconsiglio l'acquisto; Purtroppo sulla base della mia breve esperienza non posso che sconsigliare caldamente l'acquisto di queste cuffie. Oltre ad una qualit‡ costruttiva e dei materiali scadente, hanno evidenziato diversi malfunzionamenti che ne compromettono l'effettivo utilizzo. Meglio indirizzarsi altrove;1
264;Buone ma ....; Queste cuffie presentano alcuni punti di forza come un buon comfort e una discreta autonomia, ma purtroppo risentono di una qualit‡ audio appena sufficiente, mancando di dettaglio e corposit‡ sonora. Nulla di grave ma per un utilizzo musicale potrebbero dare qualcosa in pi˘.;1
265;Buon acquisto suggerito da mio figlio; Devo ringraziare mio figlio per questo acquisto suggerito: le prestazioni di queste cuffie si sono dimostrate ottime per l'uso che ne faccio abitualmente. Nulla di eccezionale ma rappresentano un buon rapporto qualit‡-prezzo che le rende affidabili per il loro scopo;1
266;Stabili sull'orecchio per la bici; Queste cuffie si sono rivelate perfette durante le mie uscite in bicicletta, rimanendo stabile al loro posto anche nelle discese pi˘ impegnative, senza muoversi o cadere. Ottima tenuta che le rende líideale compagna del ciclista, facilitando un ascolto comodo in ogni situazione;1
267;Delusione; Purtroppo devo ammettere di essere rimasto deluso da queste cuffie. Infatti, dopo pochissimo tempo di utilizzo, hanno iniziato a perdere potenza nell'audio e a dare problemi di connessione. Chiaramente un difetto di funzionamento che ne pregiudica l'affidabilit‡ nel tempo. Peccato, speravo meglio;1
268;Bidone totale; Sinceramente queste cuffie si sono rivelate un vero e proprio bidone. Gi‡ dalle prime utilizzazioni ho riscontrato malfunzionamenti gravi che le rendevano inutilizzabili. Un tale difetto di fabbricazione Ë inaccettabile, anche in relazione al prezzo payato. Assolutamente da evitare questo acquisto;1
269;da dimenticare; Purtroppo devo dire che Ë meglio dimenticare completamente l'acquisto di queste cuffie. Infatti dopo pochi giorni di uso uno degli auricolari ha smesso di funzionare correttamente. Chiaramente un prodotto non affidabile, che sicuramente deluder‡ nel breve periodo chi lo sceglie;1
270;Rotto dopo 4 mesi; Sono rimasto molto deluso nell'apprendere che dopo soli 4 mesi di normale utilizzo queste cuffie si sono rotte definitivamente. Segnale inequivocabile di una scarsa qualit‡ costruttiva che non garantisce durata nel tempo. Impossibile considerarle un acquisto duraturo;1
271;Prodotto usa e getta; Purtroppo queste cuffie hanno dimostrato di essere davvero usa e getta, nonostante il prezzo non basso. Dopo appena due mesi di normale utilizzo gli auricolari hanno iniziato a perdere potenza fino a smettere di funzionare, costringendomi a sostituirle. Avrei preferito una maggiore durata visto il costo. Non posso consigliarle;1
272;sembravano ottime...; All'inizio queste cuffie mi erano parse ottime, con un suono corposo e dettagliato. Purtroppo dopo poche settimane uno degli auricolari ha iniziato a disconnettersi spesso, per poi smettere del tutto di funzionare dopo solo un mese. Un tempo davvero troppo breve prima che si guastassero;1
273;Cuffie Bluetooth 5.1; Il suono di queste cuffie bluetooth Ë potente e bilanciato, con bassi corposi senza risultare eccessivi. Anche l'autonomia Ë ottima. Purtroppo dopo alcuni mesi di utilizzo il microfono ha iniziato a dare problemi, captando male la voce durante le chiamate. Spero possa risolversi con aggiornamenti. ;1
274;Sempre rotti.; Dopo aver acquistato per ben tre volte questo modello di cuffie, ogni volta gli auricolari hanno smesso di funzionare dopo pochi mesi. Evidentemente c'Ë un problema strutturale che ne compromette l'affidabilit‡ nel tempo. Sono stato costretto a desistere, preferisco spendere qualcosa in pi˘ per un prodotto pi˘ solido;1
275;Auricolare ottimo microfono mediocre; Il suono di queste cuffie Ë ottimo, potente e bilanciato in tutte le frequenze. Purtroppo durante le chiamate la mia voce viene spesso captata in maniera metallica e robotica, tornando indistinta per l'interlocutore. Peccato per questo difetto del microfono.;1
276;Pessimo acquisto; Purtroppo devo bocciare questo acquisto, deluso dalla scarsa qualit‡ di queste cuffie. Il suono Ë piatto e metallico, del tutto privo di bassi corposi. Inoltre, dopo poche settimane, un auricolare Ë diventato instabile nella connessione. Nulla giustifica il prezzo pagato;1
277;Pratiche;Queste cuffie si sono rivelate ideali per i miei allenamenti grazie alla vestibilit‡ comoda e salda. Gli auricolari non cadono nemmeno quando sudo o faccio movimenti veloci. Il suono poi Ë potente per motivarmi durante la corsa. Prachiche ed economiche.;1
278;Non funzionanti.; Purtroppo queste cuffie non hanno funzionato sin dall'acquisto, con gli auricolari che non si connettevano tra loro. Le ho dovute restituire come difettose. Un peccato perchÈ il design sembrava comodo ma la qualit‡ costruttiva Ë risultata carente;1
279;scarsa impermeabilit√†; Nonostante la certificazione IPX, queste cuffie in realt‡ non sono risultate affatto impermeabili al sudore durante gli allenamenti. Dopo pochi utilizzi gli auricolari hanno subito danni che ne hanno compromesso il funzionamento. Mancanza di affidabilit‡;1
280;Audio pessimo; Deluso dall'audio piatto e metallico di queste cuffie, privo completamente di bassi corposi. La musica risulta davvero poco coinvolgente e difficile da ascoltare a lungo. Anche la vestibilit‡ non Ë delle migliori. Impossibile consigliarle;1
281;Non le ricomprerei; Purtroppo dopo aver riscontrato problemi di connessione e cadute frequenti degli auricolari, non posso che bocciare questo modello di cuffie. Non le ricomprerei sicuramente, dati i limiti strutturali dimostrati;1
282;NON LE TROVO PRATICHE; Queste cuffie non sono affatto pratiche per i miei allenamenti, con auricolari pesanti che non aderiscono saldamente alle orecchie rischiando di cadere, specialmente quando sudo. Anche la gestione dei comandi touch Ë macchinosa. Non adatte alla mia attivit‡ sportiva;1
