ID;Titolo;content;label
189;Peccato che hanno smesso di funzionare; Peccato che queste cuffie abbiano smesso di funzionare dopo pochi mesi di utilizzo. Erano comode e avevano un buon suono.;1
190;Non faccio il reso per pura pigrizia ma:; Non ho reso queste cuffie perchÈ sono troppo pigro. Tuttavia, non sono soddisfatto dell'acquisto.;1
191;Non soddisfacente; Sono rimasto deluso da queste cuffie. Non sono all'altezza delle aspettative.;1
192;Problemi dopo poco; Queste cuffie hanno mostrato problemi dopo poco tempo di utilizzo. Il suono Ë diventato ovattato e l'auricolare destro si Ë staccato.;1
193;Potenzialmente ottime  ma...; Queste cuffie avrebbero potuto essere ottime, ma ci sono alcuni problemi che le rendono un po' deludenti. Il suono Ë buono, ma il design non Ë molto comodo.;1
194;Cuffie buone con buona durata; Queste cuffie sono buone, con un buon suono e una buona durata. Tuttavia, non sono adatte per l'ascolto durante una corsa, perchÈ possono facilmente cadere dalle orecchie.;1
195;non adatte per ascolto durante una corsa; Queste cuffie non sono adatte per l'ascolto durante una corsa. Il suono Ë buono, ma le cuffie sono troppo grandi e cadono facilmente dalle orecchie.;1
196;Prodotto al di sopra delle aspettative. Batteria meno!;Il prodotto ha superato le mie aspettative. Il suono Ë ottimo, la qualit‡ costruttiva Ë buona e la connessione Ë stabile. Tuttavia, la batteria non dura quanto mi aspettavo.;1
197;Buone per comunicare a mano libere;Le cuffie sono buone per comunicare a mano libere. Il suono Ë chiaro e l'isolamento acustico Ë sufficiente per bloccare i rumori ambientali.;1
198;Ottimo rapporto qualit√† prezzo;Le cuffie hanno un ottimo rapporto qualit‡ prezzo. Il suono Ë buono, la qualit‡ costruttiva Ë buona e la connessione Ë stabile.;1
199;Aggiornamento recensione dopo 2 mesi dall'acquisto;Le cuffie continuano a funzionare bene dopo 2 mesi di utilizzo. Il suono Ë ancora ottimo e la batteria dura ancora circa 4 ore.;1
200;Articolo migliorabile;Le cuffie sono buone, ma potrebbero essere migliorate in alcuni aspetti, come la qualit‡ costruttiva e l'isolamento acustico.;1
201;cadono;Le cuffie sono troppo grandi e cadono facilmente dalle orecchie.;1
202;Assolutamente non adeguati;Le cuffie sono assolutamente non adeguate. Il suono Ë pessimo, la qualit‡ costruttiva Ë scadente e la connessione Ë instabile.;1
203;Nemmeno 3 mesi di vita;Le cuffie sono durate meno di 3 mesi. Il suono si Ë guastato e la connessione non Ë pi˘ stabile.;1
204;La scatolina sibila e si connettono anche a scatola chiusa;La scatolina delle cuffie sibila e si connettono anche a scatola chiusa. Questo Ë molto fastidioso.;1
205;ho provato di meglio;Ho provato di meglio. Il suono Ë buono, ma la qualit‡ costruttiva Ë scadente e la connessione non Ë stabile.;1
206;0;Le cuffie sono inutili. Il suono Ë pessimo e la qualit‡ costruttiva Ë scadente.;1
207;Si sente chi parla ma dall'altra parte non sentono te;Il microfono non funziona bene. Chi parla dall'altra parte non mi sente.;1
208;Cuffie Bluetooth 5.1 Bassi Potenziati  Auricolari Sport Senza Fili IP7 Impermeabili ;Le cuffie hanno un ottimo suono e sono comode da indossare. Sono anche impermeabili, il che Ë ottimo per chi fa sport.;1
209;Buone all inizio... poi da buttare!;Le cuffie sono buone all'inizio, ma dopo pochi mesi si rompono.;1
210;Fanno il loro dovere;Le cuffie fanno il loro dovere. Il suono Ë buono e la qualit‡ costruttiva Ë buona.;1
211;Ottime;Sono molto soddisfatto di queste cuffie Bluetooth. L'audio Ë eccellente e la batteria dura a lungo. Sono molto comode da indossare e facili da usare.;1
212;Delusa;Sono rimasta delusa da queste cuffie. L'audio Ë scarso e la batteria dura poco. Sono anche molto scomode da indossare.;1
213;Base di ricarica difettosa;La base di ricarica delle cuffie Ë difettosa. Non carica le cuffie in modo corretto. Sono molto deluso.;1
214;Bene  ma non benissimo;Le cuffie sono buone, ma non eccezionali. L'audio Ë buono, ma non eccellente. La batteria dura a lungo, ma non Ë la migliore sul mercato.;1
215;Molto ben fatte  ottimo rapporto qualita' prezzo;Le cuffie sono molto ben fatte e hanno un ottimo rapporto qualit‡-prezzo. L'audio Ë buono e la batteria dura a lungo.;1
216;Cuffie Bluetooth;Le cuffie sono buone per ascoltare musica, ma non sono adatte per le chiamate. L'audio Ë buono, ma il microfono Ë scarso.;1
217;Durate Poco;Le cuffie hanno una durata molto limitata. Dopo un mese di utilizzo, la batteria Ë gi‡ scarica.;1
218;Dopo neanche un mese di utilizzo i due auricolari si dissociano fra di loro e non si associano pi√π;Dopo neanche un mese di utilizzo, i due auricolari si sono dissociati e non si associano pi˘. Sono molto deluso.;1
219;Maluccio;Le cuffie sono di scarsa qualit‡. L'audio Ë scarso e la batteria dura poco. Sono molto deluso.;1
220;Grande delusione;Sono rimasto molto deluso da queste cuffie. Dopo neanche un mese d'uso l'auricolare destro non funziona pi˘.;1
221;Dopo neanche un mese d'uso l'auricolare destro non funziona pi√π;Le cuffie hanno una bassa qualit‡ e un suono basso. Sono molto deluso.;1
222;bassa qualita e suono basso;Le cuffie sono buone per ascoltare musica, ma non sono adatte per le chiamate. L'audio Ë buono, ma il microfono Ë scarso.;1
223;Auricolari buoni per ascoltare musica  non per le chiamate;Ho restituito due paia di queste cuffie. Entrambi i paia avevano dei difetti. Sono molto deluso.;1
224;Due resi su due;Credevo che queste cuffie fossero ottime, ma dopo tre mesi non funzionano pi˘. Sono molto deluso.;1
225;Credevo ottime  ma dopo 3 mesi non funzionano pi√π!;Credevo di aver trovato le cuffie perfette, ma dopo solo 3 mesi non funzionano pi˘. All'inizio erano fantastiche: comode, con un buon suono e un microfono decente. Ma ora non si accendono pi˘. Sono deluso e deluso. Non le consiglio a nessuno.;1
226;Bassi esagerati. Autonomia eccellente.;Le cuffie hanno un suono molto potente, con bassi esagerati. Per chi ama la musica con bassi accentuati, queste cuffie sono un'ottima scelta. L'autonomia Ë eccellente, con una sola carica si puÚ ascoltare musica per pi˘ di 24 ore.;1
227;Purtroppo deluso;Sono rimasto molto deluso da queste cuffie. Il suono Ë di scarsa qualit‡, con bassi troppo accentuati. Inoltre, le cuffie sono scomode da indossare.;1
228;Restituito in quanto non funzionante;Le cuffie non funzionano. Ho provato a contattare il venditore, ma non ho ricevuto alcuna risposta.;1
229;Bassi troppo potenti;I bassi di queste cuffie sono troppo potenti. Se cercate un suono bilanciato, queste cuffie non fanno per voi.;1
230;Comodo per portarlo quando corri.;Le cuffie sono comode da indossare quando si corre. Si adattano perfettamente alle orecchie e non cadono.;1
231;CUFFIE SENZA FILI;Le cuffie sono senza fili, quindi sono molto comode da utilizzare. Si possono portare in giro senza il fastidio dei cavi.;1
232;Ottimo suono ma scomode;Il suono delle cuffie Ë ottimo, ma sono scomode da indossare. Le cuffie si muovono troppo e cadono facilmente dalle orecchie.;1
233;Molto deluso;Sono rimasto molto deluso da queste cuffie. Il suono Ë di scarsa qualit‡ e le cuffie sono scomode da indossare.;1
234;Lasciate perdere;Non consiglio queste cuffie. Sono di scarsa qualit‡ e non sono comode da indossare.;1
235;Riconsiderazione su Cuffie Bluetooth 5.1 Bassi Potenziati  Auricolari Sport Senza Fili IP7;Ho inizialmente lasciato una recensione positiva di queste cuffie, ma ho dovuto cambiarla dopo averle utilizzate per un po' di tempo. I bassi sono troppo potenti e le cuffie sono scomode da indossare.;1
236;comprato l'articolo 2 volte ma con lo stesso difetto;Ho comprato l'articolo due volte, ma entrambe le volte ho ricevuto un prodotto difettoso. Le cuffie non si collegano correttamente al telefono.;1
237;Non adatto al running;Le cuffie non sono adatte al running. Sono troppo grandi e cadono facilmente dalle orecchie.;1
238;Cuffie Bluetooth;Le cuffie sono Bluetooth, quindi sono molto comode da utilizzare. Si possono portare in giro senza il fastidio dei cavi.;1
239;Scarsa qualit√†;Le cuffie sono di scarsa qualit‡. Il suono Ë distorto e le cuffie sono scomode da indossare.;1
240;Cuffie di scarsa qualit√† con bassi esagerati;Le cuffie sono di scarsa qualit‡ e hanno bassi esagerati. Non sono adatte a chi cerca un buon suono.;1
241;Utile per fare sport ma basta;Queste cuffie sono utili per fare sport, ma non sono il massimo per l'ascolto di musica. Il suono Ë un po' piatto e manca di bassi. Inoltre, le cuffie non sono molto comode da indossare per lunghi periodi di tempo.;1
242;qualit√† rapporto prezzo molto molto elevata;Queste cuffie hanno un ottimo rapporto qualit‡-prezzo. Il suono Ë eccellente e le cuffie sono molto comode da indossare. Sono molto soddisfatto di questo prodotto.;1
243;prodotto difettoso;Ho ricevuto queste cuffie e purtroppo sono difettose. Non si accendono pi˘. Sono molto deluso.;1
244;non so;Non ho ancora provato queste cuffie, quindi non posso dire niente.;1
245;prodotti difettosi;Ho acquistato due paia di queste cuffie e entrambe erano difettose. Non consiglio questo prodotto.;1
246;Buon prodotto per quello che costa  ma mi aspettavo di pi√π;Queste cuffie sono buone per quello che costano, ma mi aspettavo un suono migliore. Il suono Ë un po' piatto e manca di bassi.;1
247;Buone ma monouso.....;Queste cuffie sono buone, ma sono monouso. Il filo si rompe facilmente.;1
248;Buon suono ma fa fatica a tenere agganciato il bluetooth;Queste cuffie hanno un buon suono, ma il bluetooth non Ë molto stabile. A volte si disconnette.;1
249;Rumore di fondo fastidioso e gracchiante;Queste cuffie hanno un forte rumore di fondo. » difficile ascoltare la musica.;1
250;Delusione;Queste cuffie sono una delusione. Il suono Ë scadente e le cuffie sono scomode da indossare.;1
251;CUFFIE BLUETOOTH 5.1;Queste cuffie hanno la tecnologia Bluetooth 5.1, che offre un'ottima qualit‡ del suono e una connessione stabile. Sono molto soddisfatto di questo prodotto.;1
252;Valgono quello che spendi.;Queste cuffie valgono quello che spendi. Il suono Ë buono e le cuffie sono comode da indossare.;1
253;Cuffiette che valgono ci√≤ che paghi.;Queste cuffie sono un ottimo rapporto qualit‡-prezzo. Il suono Ë buono e le cuffie sono comode da indossare.;1
254;Non si muovono  non le perderai;Queste cuffie hanno un design auricolari che le rende molto stabili. Non si muovono quando le indossi.;1
255;Prodotto discreto  non consiglio.;Queste cuffie sono discrete, ma non le consiglio. Il suono Ë un po' piatto e le cuffie non sono molto comode da indossare.;1
256;Pratiche;Pratiche e confortevoli, ma la qualit‡ del suono non Ë eccezionale.;1
257;cuffie Bluetooth 5.1 Bassi Potenziati  Auricolari Sport Senza Fili IP7... mai pi√π;Ho acquistato queste cuffie con grandi aspettative, ma sono rimasto deluso. La qualit‡ del suono Ë pessima, i bassi sono troppo ovattati e i medi sono troppo acuti. Inoltre, le cuffie cadono dalle orecchie facilmente.;1
258;Cuffie bluetooth;Cuffie bluetooth economiche, ma funzionano bene. Il suono non Ë eccezionale, ma Ë sufficiente per l'uso quotidiano.;1
259;In attesa di assistenza;Ho contattato l'assistenza per un problema con le cuffie, ma non ho ancora ricevuto risposta.;1
260;Leggeri  piacevoli  facili.;Cuffie leggere e piacevoli da indossare. Il suono Ë buono, ma non eccezionale.;1
261;Deludente! Gi√† guaste!;Ho acquistato queste cuffie per fare sport, ma sono rimasto deluso. Il suono Ë pessimo e le cuffie cadono dalle orecchie facilmente.;1
262;Non le comprate;Non comprate queste cuffie. Sono un vero disastro.;1
263;Ne sconsiglio l'acquisto;Sconsiglio l'acquisto di queste cuffie. La qualit‡ del suono Ë pessima e le cuffie cadono dalle orecchie facilmente.;1
264;Buone ma ....;Cuffie buone, ma non perfette. La qualit‡ del suono Ë buona, ma i bassi sono un po' troppo ovattati.;1
265;Buon acquisto suggerito da mio figlio;Ho acquistato queste cuffie su consiglio di mio figlio e sono rimasto soddisfatto. Sono comode da indossare e hanno un buon suono.;1
266;Stabili sull'orecchio per la bici;Cuffie stabili sull'orecchio per la bici. La qualit‡ del suono Ë buona e le cuffie non cadono dalle orecchie.;1
267;Delusione;Sono rimasto deluso da queste cuffie. La qualit‡ del suono Ë pessima e le cuffie cadono dalle orecchie facilmente.;1
268;Bidone totale;Bidone totale. Non comprate queste cuffie.;1
269;da dimenticare;Dimenticatevi di queste cuffie. Sono un vero disastro.;1
270;Rotto dopo 4 mesi;Dopo 4 mesi di utilizzo, le cuffie hanno smesso di funzionare.;1
271;Prodotto usa e getta;Purtroppo questo prodotto si Ë rivelato essere un prodotto usa e getta. Dopo solo un mese di utilizzo, si Ë rotto. Il suono era buono, ma la qualit‡ costruttiva era scadente.;1
272;sembravano ottime...;Le cuffie sembravano ottime, ma dopo pochi mesi di utilizzo si sono guastate. Il suono era buono, ma la qualit‡ costruttiva era scadente.;1
273;Cuffie Bluetooth 5.1;Le cuffie Bluetooth 5.1 sono facili da usare e il suono Ë buono. Tuttavia, la connessione non Ë sempre stabile.;1
274;Sempre rotti.;Queste cuffie si sono rotte due volte in meno di un anno. La qualit‡ costruttiva Ë scadente.;1
275;Auricolare ottimo microfono mediocre;L'auricolare ha un ottimo suono, ma il microfono Ë mediocre. Chi parla dall'altra parte non mi sente bene.;1
276;Pessimo acquisto;Questo Ë stato un pessimo acquisto. Il suono Ë pessimo e la qualit‡ costruttiva Ë scadente.;1
277;Pratiche;Le cuffie sono pratiche da usare, ma il suono non Ë molto buono.;1
278;Non funzionanti.;Le cuffie non funzionano. Il suono Ë pessimo e la qualit‡ costruttiva Ë scadente.;1
279;scarsa impermeabilit√†;Le cuffie non sono molto impermeabili. Dopo averle usate sotto la pioggia, il suono si Ë guastato.;1
280;Audio pessimo;Il suono Ë pessimo. Le basse sono troppo forti e le alte sono troppo basse.;1
281;Non le ricomprerei;Non comprerei mai pi˘ queste cuffie. Il suono Ë pessimo e la qualit‡ costruttiva Ë scadente.;1
282;NON LE TROVO PRATICHE;Le cuffie non sono pratiche da usare. Sono troppo grandi e cadono facilmente dalle orecchie.;1
283;Buone ma macchinose da usare;Le cuffie sono buone, ma sono macchinose da usare. » difficile collegarle al telefono e il controllo del volume non Ë intuitivo.;1
284;Deluso;Sono deluso da questo prodotto. Il suono Ë buono, ma la qualit‡ costruttiva Ë scadente.;1
285;Senza pretese;Le cuffie sono senza pretese. Il suono Ë buono, ma non eccezionale. La qualit‡ costruttiva Ë buona, ma non ottima.;1
286;Qualit√† del suono molto deludente;La qualit‡ del suono di queste cuffie Ë molto deludente. Le basse frequenze sono assenti e le alte frequenze sono troppo accentuate. Sono molto deluso.;1
287;Buon prodotto  attenzione alla indossabilit√†;Il prodotto Ë buono, ma Ë importante prestare attenzione alla indossabilit‡. Le cuffie sono un po' scomode da indossare per lunghi periodi di tempo.;1
288;Belle ma non durature;Le cuffie sono belle, ma non sono durevoli. Dopo un mese di utilizzo, le cuffie hanno iniziato a mostrare segni di usura.;1
289;Delusione;Sono rimasto deluso da queste cuffie. L'audio Ë scarso e la batteria dura poco. Sono anche molto scomode da indossare.;1
290;Non vi sentono!;Il microfono delle cuffie non Ë molto buono. Le persone che mi chiamano non mi sentono bene.;1
291;abbastanza buono;Le cuffie sono abbastanza buone. L'audio Ë buono e la batteria dura a lungo. Tuttavia, non sono un prodotto eccezionale.;1
292;Non si ricarica pi√π;La batteria delle cuffie non si ricarica pi˘. Sono molto deluso.;1
293;SONO DURATE UN GIORNO;La batteria delle cuffie Ë durata solo un giorno. Sono molto deluso.;1
294;Acquisto da non ripetere;Non comprerÚ mai pi˘ queste cuffie. Sono un acquisto da non ripetere.;1
295;Ho avuto problemi;Ho avuto problemi con la qualit‡ costruttiva di queste cuffie. Dopo pochi giorni di utilizzo, una delle cuffie si Ë rotta.;1
296;Peccato;Peccato, perchÈ le cuffie avevano un potenziale. Tuttavia, la qualit‡ del suono Ë troppo deludente.;1
297;Funzionano Bene;Le cuffie funzionano bene. L'audio Ë buono e la batteria dura a lungo. Sono soddisfatto dell'acquisto.;1
298;Da un mio parere personale  n;Da un mio parere personale, queste cuffie non sono un buon acquisto. L'audio Ë scarso e la batteria dura poco.;1
299;Terribile;Queste cuffie sono terribili. L'audio Ë scarso, la batteria dura poco e le cuffie sono molto scomode da indossare.;1
300;Cuffie x running;Le cuffie sono buone per il running. Sono comode e non si muovono molto durante l'attivit‡ fisica.;1
301;Si disconnettono da sole;Le cuffie si disconnettono da sole in continuazione. » molto fastidioso, soprattutto se si sta ascoltando musica o si sta parlando al telefono.;1
302;Durate qualche ora e poi....;Le cuffie durano solo qualche ora e poi si scaricano. » molto poco per delle cuffie Bluetooth.;1
303;comprate due volte due volte lo stesso problema (ricarica cuffie non funziona)  - rese entrambe;Ho comprato queste cuffie due volte, ma entrambe le volte ho riscontrato lo stesso problema: la ricarica non funziona. Ho restituito entrambe le volte le cuffie.;1
304;Dopo 2 mesi  hanno smesso di funzionare.;Le cuffie hanno smesso di funzionare dopo soli 2 mesi. Sono molto deluso da questo prodotto.;1
305;Piacevole sorpresa;Sono rimasto piacevolmente sorpreso da queste cuffie. Sono comode da indossare, il suono Ë buono e la batteria dura a lungo.;1
306;Buone per la musica.;Le cuffie sono buone per ascoltare musica. Il suono Ë bilanciato e la batteria dura a lungo.;1
307;Un auricolare dopo 1 mese non funziona pi√π;Dopo un mese di utilizzo, un auricolare ha smesso di funzionare. Ho contattato il venditore, ma non ho ancora ricevuto risposta.;1
308;Belle ma ballano!;Le cuffie sono belle da vedere, ma non sono molto stabili. Ballano molto quando si cammina o si corre.;1
309;buon rapporto qualit√† prezzo;Le cuffie hanno un buon rapporto qualit‡ prezzo. Sono comode da indossare e il suono Ë buono.;1
310;Ottimo rapporto qualit√† prezzo;Le cuffie hanno un ottimo rapporto qualit‡ prezzo. Sono comode da indossare, il suono Ë buono e la batteria dura a lungo.;1
311;Sembrano buone all'inizio ma poi...;Le cuffie sembrano buone all'inizio, ma poi il suono inizia a degradarsi. Dopo un po' di tempo, il suono diventa distorto e le cuffie si disconnettono da sole.;1
312;Auricolare Bluetooth;L'auricolare Bluetooth Ë comodo da indossare e il suono Ë buono.;1
313;Solo le frequenze alte!!!;L'auricolare Bluetooth suona solo le frequenze alte. Non Ë adatto a chi cerca un suono bilanciato.;1
314;Il destro ha smesso di funzionare dopo 2 volte;Il destro auricolare ha smesso di funzionare dopo 2 volte che l'ho usato. Sono molto deluso da questo prodotto.;1
315;Restituiti dopo una settimana per malfunzionamento;Ho restituito le cuffie dopo una settimana per malfunzionamento. Le cuffie si disconnettevano da sole in continuazione.;1
316;Pessimo acquisto;Ho acquistato queste cuffie e sono rimasto molto deluso. Il suono Ë scadente e le cuffie sono scomode da indossare. Inoltre, sono molto facili da rompere. Non consiglio questo prodotto a nessuno.;1
317;Mala qualit√†;Queste cuffie sono di pessima qualit‡. Il suono Ë distorto e le cuffie si rompono facilmente. Non le consiglio a nessuno.;1
318;Che delusione;Ho acquistato queste cuffie con grandi aspettative, ma sono rimasto molto deluso. Il suono Ë piatto e manca di bassi. Inoltre, le cuffie sono un po' scomode da indossare.;1
319;assolutamente sconsigliate;Queste cuffie sono assolutamente sconsigliate. Il suono Ë scadente e le cuffie sono scomode da indossare. Inoltre, sono molto facili da rompere.;1
320;X ascoltare musica √® ottimo;Queste cuffie sono ottime per ascoltare musica. Il suono Ë chiaro e bilanciato. Inoltre, le cuffie sono molto comode da indossare.;1
321;Vita breve;Queste cuffie hanno una vita breve. Dopo solo un paio di mesi di utilizzo, il suono Ë diventato distorto.;1
322;Livello del volume.;Il livello del volume di queste cuffie Ë insufficiente. » difficile ascoltare la musica in luoghi rumorosi.;1
323;Non collegabile su tablet huawei.;Queste cuffie non sono compatibili con il mio tablet Huawei.;1
324;Acquisto sbagliato .;Ho fatto un acquisto sbagliato. Queste cuffie sono molto deludenti.;1
325;Buon acquitsto per quanto vale;Queste cuffie sono un buon acquisto per quanto valgono. Il suono Ë accettabile e le cuffie sono abbastanza comode da indossare.;1
326;Ottima la batteria  il suono meno;La batteria di queste cuffie Ë ottima. Dura pi˘ di 24 ore con una sola carica. Tuttavia, il suono non Ë molto buono.;1
327;Sconsigliati !!!;Queste cuffie sono assolutamente sconsigliate. Il suono Ë scadente e le cuffie sono scomode da indossare.;1
328;Evitabili;Queste cuffie sono evitabili. Il suono non Ë molto buono e le cuffie sono un po' scomode da indossare.;1
329;Bassissima qualita;Queste cuffie hanno una bassissima qualit‡. Il suono Ë distorto e le cuffie si rompono facilmente. Non le consiglio a nessuno.;1
330;Non funzionante;Queste cuffie non funzionano. Non emettono alcun suono.;1
331;Pessime... Suono accettabile ma...; Le cuffie hanno un suono accettabile, ma sono troppo basse e l'audio Ë confuso e chiuso. Inoltre, dopo pochi mesi di utilizzo, l'auricolare sinistro si Ë rotto.;1
332;Sono bassi. Audio confuso e chiuso.; Le cuffie hanno un suono troppo basso e l'audio Ë confuso e chiuso. Non le consiglio a chi cerca un buon suono.;1
333;Buono ma non per correre; Le cuffie sono buone per l'ascolto di musica in casa, ma non sono adatte per correre. Sono troppo grandi e cadono facilmente dalle orecchie.;1
334;Dopo sei mesi non funziona pi√π; Le cuffie hanno smesso di funzionare dopo sei mesi di utilizzo. Sono molto deluso, soprattutto perchÈ le ho acquistate con grandi aspettative.;1
335;Buone; Le cuffie sono buone, con un suono equilibrato e una buona qualit‡ costruttiva.;1
336;Comodi facile utilizzo e buona batteria; Le cuffie sono comode da indossare e facili da usare. La batteria dura a lungo.;1
337;Sconsigliato; Sconsiglio l'acquisto di queste cuffie. La qualit‡ del suono Ë pessima e dopo un mese non ricaricano pi˘.;1
338;Una delusione. Dopo un mese non ricaricano pi√π; Una delusione. Dopo un mese di utilizzo, le cuffie non ricaricano pi˘. Sono molto deluso, soprattutto perchÈ le ho acquistate con grandi aspettative.;1
339;Da testare; Da testare. Le cuffie sembrano buone, ma ho bisogno di utilizzarle per un periodo di tempo pi˘ lungo per poter esprimere un giudizio definitivo.;1
340;Cineseria; Cineseria. Le cuffie hanno un suono pessimo e sono costruite con materiali scadenti.;1
341;Non si ricarica cuffia dx; Non si ricarica l'auricolare destro. Ho contattato l'assistenza, ma non ho ancora ricevuto risposta.;1
342;Pessime: non hanno le caratteristiche descritte.; Pesime: non hanno le caratteristiche descritte. I bassi non sono potenti come indicato sul sito web.;1
343;Un buon prodotto a prezzo accessibile (finch√® ha funzionato); Un buon prodotto a prezzo accessibile. Le cuffie hanno un suono equilibrato e una buona qualit‡ costruttiva. Tuttavia, dopo sei mesi di utilizzo, l'auricolare sinistro si Ë rotto.;1
344;Discrete  ma non adatte alla corsa; Discrete, ma non adatte alla corsa. Le cuffie sono troppo grandi e cadono facilmente dalle orecchie.;1
345;Finalmente un paio di cuffe bluetooth che soddisfano le mie aspettative; Finalmente un paio di cuffie bluetooth che soddisfano le mie aspettative. Le cuffie hanno un suono eccellente, sono comode da indossare e hanno una buona durata.;1
346;Dosaggio di 500 mg non veritiero... In realt√† √® 200 mg per capsula;Il dosaggio di queste pastiglie di spirulina Ë di 500 mg per capsula, ma in realt‡ Ë solo 200 mg. Questo Ë molto meno di quanto previsto e potrebbe non essere sufficiente per ottenere i benefici desiderati.;1
347;Etichetta ingannevole;L'etichetta di queste pastiglie di spirulina Ë ingannevole. Indica che il dosaggio Ë di 500 mg per capsula, ma in realt‡ Ë solo 200 mg. Questo Ë molto meno di quanto previsto e potrebbe non essere sufficiente per ottenere i benefici desiderati.;1
348;penso che funzioni;Penso che queste pastiglie di spirulina funzionino. Mi sento pi˘ energico e ho pi˘ concentrazione da quando le uso.;1
349;Pastiglie di Spirulina;Queste pastiglie di spirulina sono buone qualit‡ e hanno un buon dosaggio. Sono soddisfatto dei risultati.;1
350;come mi aspettavo;Queste pastiglie di spirulina sono come mi aspettavo. Sono di buona qualit‡ e hanno un buon dosaggio.;1
351;Troppo presto;» ancora troppo presto per dire se queste pastiglie di spirulina funzionano. Le sto usando solo da qualche giorno.;1
352;Buono ma non per me;Queste pastiglie di spirulina sono buone, ma non fanno per me. Non ho notato alcun beneficio.;1
353;Calma l'appetito;Queste pastiglie di spirulina calmano l'appetito. Mi aiutano a mangiare meno e a perdere peso.;1
354;Buon prodotto.;Questo prodotto Ë buono. » di buona qualit‡ e ha un buon dosaggio. Sono soddisfatto dei risultati.;1
355;Insapore;Queste pastiglie di spirulina sono insapore. Non hanno alcun sapore.;1
356;Nessuna indicazione all‚Äôuso;Su queste pastiglie di spirulina non ci sono indicazioni all'uso. Non so come usarle.;1
357;Elastici fitness;Questi elastici fitness sono di buona qualit‡. Sono resistenti e hanno una buona grammatura. Sono soddisfatto dei risultati.;1
358;Delusa scarsa qualit√† e durata;Sono delusa da questi elastici fitness. La qualit‡ Ë scarsa e la durata Ë breve.;1
359;Taglie a caso;Le taglie di questi elastici fitness sono a caso. Ho ricevuto una taglia diversa da quella che ho ordinato.;1
360;Prodotto ritirato provato e restituito;Questo prodotto Ë stato ritirato dal mercato. L'ho provato e l'ho restituito.;1
361;Non la ricomprerei;Non la ricomprerei. La qualit‡ del suono Ë bassa e la batteria dura poco.;1
362;Bene tutto ma qualit√† suono bassa;Il prodotto Ë buono, ma la qualit‡ del suono Ë bassa.;1
363;Non serve ricaricarle ne connetterle al dispositivo;Il prodotto Ë molto pratico, non serve ricaricarle ne connetterle al dispositivo.;1
364;Durano una settimana;La batteria dura una settimana, il che Ë molto buono.;1
365;Coperture degli auricolari;Le coperture degli auricolari sono buone, proteggono gli auricolari da graffi e cadute.;1
366;Buon rapporto qualit√† prezzo;Il prodotto ha un buon rapporto qualit‡ prezzo.;1
367;Non meritano la lode. Qualit√† percepita bassa. Prezzo elevato;Il prodotto non Ë all'altezza delle aspettative. La qualit‡ percepita Ë bassa e il prezzo Ë elevato.;1
368;üëåVengono riconosciuti senza problemi daüì±iphone 12 pro eüì±xs max;Il prodotto Ë compatibile con iPhone 12 pro e iPhone XS max.;1
369;Nessun problema di compatibilit√† con iPhone 11;Il prodotto Ë compatibile con iPhone 11.;1
370;Bassi e medi buoni. Alti migliorabili. Un ottimo alternativa agli originali. Ti spiego il perch√©..;I bassi e i medi sono buoni, gli alti sono migliorabili. » un'ottima alternativa agli auricolari originali.;1
371;Buona cover ma con qualche pecca;La cover Ë buona, ma ha qualche pecca.;1
372;Pensavo fosse top  invece...;Pensavo fosse un prodotto top, invece Ë stato una delusione.;1
373;Cover freebuds pro pessima!;La cover per i Freebuds Pro Ë pessima.;1
374;Non aspira NIENTE;L'aspirapolvere non aspira niente.;1
375;Insomma;Insomma, Ë un prodotto che non vale la pena acquistare.;1
376;Utile fuori casa ma‚Ä¶;Le cuffie sono molto utili fuori casa, soprattutto quando si fa sport o si cammina per strada. Tuttavia, il suono Ë un po' scarso e le cuffie si disconnettono facilmente.;1
377;Pessimo prodotto;Il prodotto Ë pessimo. Il suono Ë distorto, le cuffie sono scomode e si rompono facilmente. Non le consiglio a nessuno.;1
378;Buona;Le cuffie sono buone per il prezzo. Il suono Ë bilanciato e le cuffie sono comode da indossare.;1
379;Cos√¨ e cos√¨;Le cuffie sono cosÏ e cosÏ. Il suono Ë un po' scarso e le cuffie sono un po' scomode.;1
380;Prodotto scadente;Il prodotto Ë scadente. Il suono Ë di bassa qualit‡ e le cuffie sono fatte di materiali scadenti.;1
381;Ma stiamo scherzando??;Il prodotto Ë una truffa. Ho ricevuto un prodotto difettoso che non funziona.;1
382;Un'ottima idea regalo per questo Natale.;Le cuffie sono un'ottima idea regalo per questo Natale. Sono belle, comode e hanno un buon suono.;1
383;Non le consiglio;Non consiglio queste cuffie. Il suono Ë scadente e le cuffie sono scomode.;1
384;MOLTO DELUDENTI;Le cuffie sono MOLTO deludenti. Il suono Ë scarso e le cuffie si rompono facilmente.;1
385;buone per il prezzo;Le cuffie sono buone per il prezzo. Il suono Ë bilanciato e le cuffie sono comode da indossare.;1
386;Una truffa;Il prodotto Ë una truffa. Ho ricevuto un prodotto difettoso che non funziona.;1
387;molto male.il suono e gli auricolari;Le cuffie sono molto male. Il suono Ë scarso e gli auricolari sono scomodi.;1
388;Connessione instabile;La connessione delle cuffie Ë instabile. Le cuffie si disconnettono facilmente, rendendole inutili.;1
